ID;title;DOI;year
21258;Hyperanalytic Denoising;10.1109/TIP.2007.896633;2007
21263;Haptic duplicator;10.1145/2331714.2331749;2012
21267;H-Decompositions;;2007
21269;Handcuffed designs;10.1016/0012-365X(77)90003-6;1977
21274;Hyperbolic Dovetailing;10.1007/978-3-642-04128-0_46;2009
21279;Hypermedia Design;;1988
21283;Hyperbolic dynamics;10.4249/scholarpedia.2208;2008
21286;Habilitationen/Dissertationen;;2002
21288;HEP, Denelcor.;;2011
21289;Holdout Data.;;2017
21290;Hard Disk.;;2009
21291;Hippocratic Database.;;2011
21294;Hypotraceable digraphs.;10.1002/jgt.3190040406;1980
21300;Hybrid Entrepreneurship;10.1287/mnsc.1090.1094;2010
21309;Health economics.;;2009
21314;Hierarchical Estimator;10.1016/j.eswa.2011.04.002;2011
21320;Haptic editor;10.1145/2407707.2407721;2012
21322;Honeypot Essentials;;2003
21326;Hostpial Engineering.;;2010
21330;HPA* Enhancements;;2007
21334;Homomorphic Encryption.;;2013
21340;Hierarchical Evidence;;1985
21344;Happy Eggs.;;2011
21345;Haptic exploration;10.4249/scholarpedia.7941;2009
21348;Heuristic Environments.;;2011
21351;Hydraulic erosion;10.1002/cav.77;2006
21357;Holdout Evaluation.;;2017
21358;Hybrid Encryption.;;2011
21360;Homomorphic Encryption.;;2011
21361;Histogram contextualization.;10.1109/TIP.2011.2163521;2012
21369;Hybrid Cryptography.;;2004
21372;Homological Coordinatization;;2011
21376;Herbrand-Confluence.;10.2168/LMCS-9(4:24)2013;2013
21381;Heavy cars;;2010
21385;Hash channels;10.1016/j.cose.2005.04.007;2005
21388;Heterotic computing;;2011
21398;Heterogeneous computing;10.1016/j.parco.2005.04.001;2005
21404;Holistic computing;10.1016/0141-9331(95)97857-9;1995
21409;Heuristic classification;;1986
21414;Hyperelliptic cryptosystems;10.1007/BF02252872;1989
21418;Handicapped computing;10.1145/122898.122959;1991
21422;Human Capital;10.1109/52.730859;1998
21427;Hacking cars;10.1145/2018396.2018403;2011
21430;Human computation;10.1109/ICDE.2008.4497403;2008
21434;Hard combinators;10.1016/j.entcs.2008.03.032;2008
21440;Heterogeneous colimits;10.1109/ICSTW.2008.20;2008
21445;Human computation;10.1145/1629911.1630023;2009
21448;Human Computation;;2011
21452;HWD corporation;10.1145/2212776.2212366;2012
21455;Hierarchical combination;10.1007/978-3-642-38574-2_17;2013
21465;Herding Cats.;;2013
21469;Heteroclinic cycles;10.4249/scholarpedia.2352;2007
21471;Hyperplane codes;10.1007/BF02582948;1985
21475;Hybrid Completeness;10.1093/jigpal/6.4.625;1998
21479;Holographic CDMA;10.1109/26.412717;1995
21484;Hyperelliptic Curves.;;2011
21487;Hash Chain.;;2011
21488;HTTP Cookie.;;2011
21489;HAGUE CONVENTION;10.1016/S0267-3649(02)00913-5;2002
21493;Humanitarian Engineering;10.2200/S00248ED1V01Y201006ETS012;2010
21498;Hairy brushes;10.1145/15886.15911;1986
21501;Generating necklaces;10.1016/0196-6774(92)90047-G;1992
21506;Generalized Nets;;1991
21510;Game Networks;;2000
21514;Hydrodynamic butterflies;10.1145/1596685.1596749;2009
21515;Guarded negation;;2015
21523;Grainy Numbers;;2008
21526;Hybrid Booleans;10.1111/j.1467-8659.2009.01545.x;2010
21530;Hypertext Bibliography;;1989
21532;Hierarchical ARTMAP;10.1109/IJCNN.2000.859370;2000
21539;Hazard Algebras;10.1023/A:1026218512171;2003
21543;Heuristic Bundling.;;2005
21548;High Availability;10.1177/109434200101500209;2001
21551;Hitoshi Akayama;10.1145/1086057.1086068;2005
21552;Hand biometrics;10.1016/j.imavis.2006.01.020;2006
21559;Holographic Algorithms;10.1137/070682575;2008
21561;Human affordance;10.1504/IJWBC.2009.023968;2009
21570;Gene Networks;;2012
21573;Helmut Brehm;10.1016/0165-1684(91)90043-I;1991
21577;Guarded Negation.;;2012
21580;Heavenly appeals;10.1145/1596685.1596741;2009
21582;Home Automation;;2010
21585;Harmonic Analysis;;2005
21590;Hedging Acceptance;10.1111/j.1467-8640.1994.tb00151.x;1994
21593;Hypergraphes arbores;10.1016/0012-365X(78)90154-1;1978
21597;Hybrid ASP.;;2011
21602;Human Boosting.;;2013
21606;Homogeneous behaviors;10.1007/BF01219776;1997
21615;Hashing algorithms;;1992
21622;Hypermedia Authoring;10.1109/93.482293;1995
21626;Geometric modeling;;2006
21629;Geometric Modelling;;1988
21634;Geometric medians;10.1016/0012-365X(92)90658-3;1992
21639;Going mobile;10.1038/sj.bdj.2015.891;2015
21643;Geographical Mashups;10.1109/MDSO.2007.20;2007
21646;Graph morphology;10.1016/1047-3203(92)90028-R;1992
21656;Geometric metamorphosis.;;2011
21668;Going Mainstream;10.1145/2129230.2129232;2012
21671;Granular mappings;10.1109/TSMCA.2005.843381;2005
21676;GIS Mentoring;10.1353/lib.2006.0061;2006
21679;Graph Mates;10.1016/j.endm.2009.03.006;2009
21683;Graph Matching;10.1007/978-0-387-73003-5_1000;2009
21687;Generalized medians;10.1016/S0165-0114(00)00071-3;2001
21691;Geo messages.;10.1109/ICUMT.2010.5676665;2010
21695;Generalized Mosaicing;10.1109/ICCV.2001.10018;2001
21701;GCOM missions.;;2005
21704;Generalising Mixes;10.1007/978-3-540-40956-4_2;2003
21711;Herbrand analyses;10.1007/BF01621477;1991
21715;Group morphology;10.1016/S0031-3203(99)00152-1;2000
21718;Hardware Agents;;2002
21724;HAM-ALC;;1998
21728;Hyperreconfigurable architectures;10.1109/FPL.2008.4629961;2008
21732;Giga-Mining;;1998
21737;Honeycomb arrays;;2009
21745;Grammar Mining;;2009
21750;Galerkin methods;10.4249/scholarpedia.10056;2010
21753;Holographic Algorithms;;2005
21755;Giant magnetoresistance;10.1073/pnas.1302494110;2013
21757;Gram Matrix.;;2017
21758;Holographische Arbeitsspeicher;;1976
21761;Generic Model.;;2011
21763;Handwriting Analysis.;;2011
21769;HTTP Authentication.;;2011
21771;Hash Agility.;;2011
21772;Greening IEEE;10.1109/MTS.2009.934144;2009
21775;Gaussian Integers.;;2013
21781;Graph Indexing.;10.1007/978-1-4419-6045-0_5;2010
21786;Gruppen-Informationssysteme.;;1990
21789;Game ideals;10.1016/j.apal.2008.09.022;2009
21793;Geometry images;10.1145/566570.566589;2002
21799;Generalized inheritance;10.1145/988291.988298;1985
21803;Green Introspection;10.1109/MC.2009.18;2009
21806;Grasp invariance;10.1177/0278364911430416;2012
21811;Go¨teborg informatics;;1996
21815;Graph imperfection;10.1006/jctb.2001.2042;2001
21819;Grundausbildung Informatik;10.1007/3-540-07141-5_274;1974
21822;Grothendieck Institutions;10.1023/A:1016330812768;2002
21825;Gest implementation;10.1145/800192.805801;1973
21828;Guest Introduction;10.1023/A:1009973300990;2000
21832;Gaian IxD;10.1145/2008176.2008187;2011
21835;Graph identification;10.1007/978-3-642-13062-5_2;2010
21839;Group identification;10.1016/j.geb.2007.08.006;2008
21843;Green IT;10.1109/MIC.2009.82;2009
21847;Guest introduction;10.1145/945511.945512;2003
21851;Gcube Indexing.;10.5121/ijdkp.2013.3406;2013
21855;General introduction;10.1016/0165-5817(95)90002-0;1995
21860;'Gestation' Installation;;2002
21863;Graphical indicia;;2003
21871;General introduction;10.1111/j.1651-2227.1991.tb12022.x;1991
21875;Generalized-ICP.;;2009
21880;Grasp Invariance.;;2010
21882;Gauge invariance;10.4249/scholarpedia.8287;2008
21885;Generic Iterators;;1994
21888;GraphPad InPlot;10.1021/ci00020a602;1994
21890;GDL-II;10.1007/s13218-010-0076-5;2011
21892;Game intelligence.;doi:10.1038/531140a;2016
21903;Graphics Hardware;10.1109/38.814556;2000
21905;Generalized Heapsort;10.1007/BFb0022523;1980
21908;Genome Halving;10.1007/BFb0030793;1998
21913;Generalizing Halfspaces;;1996
21917;G(Hui);10.1145/2468356.2479587;2013
21920;Genetic Grouping.;;2017
21921;Greedy genetics;;1987
21926;Guerrilla gallery;10.1145/253607.253674;1996
21928;Go-Go;10.1145/280953.289235;1998
21929;Gregory Garvey;10.1145/1086057.1086089;2005
21932;Gratuitous goop;10.1145/1186015.1186033;2004
21934;Google graves;10.1145/1273961.1273999;2007
21935;Gnap gnap;10.1145/1179196.1179230;2006
21936;Graffiti@Google;10.1145/2413076.2413092;2012
21939;Granular Graph;10.1145/2077355.2425806;2011
21941;Gemdale-glory;10.1145/2503541.2503572;2013
21942;Guessing Games.;10.4169/amer.math.monthly.121.01.033;2014
21946;Geodesic Graphs.;;2011
21950;Galaxy guardian;10.1145/259081.259373;1997
21952;Going green.;10.1111/j.1601-5215.2009.00370.x;2009
21956;Graph Grammars;10.1007/3-540-08442-8_99;1977
21962;Generation LEGO;10.1145/280953.281380;1998
21966;Generalization Lattices;10.1007/BFb0094835;1998
21973;Georeferenced lives;;2012
21977;Graphics glossary;10.1016/0097-8493(83)90047-X;1983
21980;GovBenefits.gov;10.1016/j.giq.2005.07.004;2006
21984;Garnet vision;10.1145/259081.259180;1997
21985;Good vibrations;doi:10.1038/scientificamerican0413-29;2013
21989;Guerilla VR;10.1145/280953.281335;1998
21992;Graph visualization;10.1007/978-3-642-25878-7_9;2011
21995;Gran Via;10.1145/2503541.2503573;2013
21998;Geometrical Languages.;;2007
22004;Geoffrey Hubbard;10.1111/1467-8535.00075;1998
22007;Grammar Learning.;;2017
22008;Generative Learning.;;2017
22009;Gaia Triptych;10.1145/1185884.1185968;2004
22012;Geometry Textures;10.1109/SIBGRAPI.2007.20;2007
22021;Gardening Tips;10.1145/1866296.1870147;2010
22024;Graph theory;;1991
22025;Grayscale Thinning;;2002
22029;General Visibility;;1996
22034;Generalised logic.;10.1305/ndjfl/1093891197;1974
