ID;title;DOI;year
7298;Acknowledgments;10.1016/S1470-1804(01)80003-1;2001
7301;Audit.;10.1016/S0031-9406(05)60907-8;1991
7304;Abstracts;10.1016/0737-6782(95)90174-4;1995
7307;Abstract;10.1016/j.arth.2004.12.045;2005
7328;Appreciation;10.1177/016555150002600501;2000
7331;APPENDICES;10.1300/J148V08N01_26;1990
7335;AirEOD;10.1108/01439910610659132;2006
7342;Alma;;2006
7345;Anmerkung.;10.1007/BF01937965;2014
7346;Appendices: ;10.1097/00007435-198407001-00007;1984
7349;Acknowledgements;10.3109/05678066509170411;1965
7353;Acknowledgements;10.3109/00016485209136916;1952
7357;Abstracts;10.1259/0007-1285-7-81-570-a;1934
7360;Accession;10.1007/BF02770072;1990
7363;Appendices;10.1093/ehr/LXXXIII.CCCXXIX.779;1968
7367;News;10.1109/MSECP.2003.1236226;2003
7370;News;10.1145/337897.337984;2000
7372;Navigator;10.1145/1400385.1400461;2008
7377;News;10.1145/337897.337984;2000
7378;netBody;10.1145/1665137.1665149;2009
7381;NewsBriefs;10.1109/MSP.2005.75;2005
7385;Nuri;10.1145/1665208.1665256;2009
7387;News.;10.1016/j.cub.2004.12.049;2015
7390;Nirvana;10.1145/1900264.1900331;2010
7392;Natalis;10.1145/2503541.2503600;2013
7395;Nakwon;10.1145/2542398.2542495;2013
7398;News;10.1109/MC.2015.80;2015
7401;Nuprl;10.1007/11542384_16;2006
7403;News;10.1109/MIS.2008.32;2014
7406;Netiquette;10.1108/10662249710187268;1997
7411;N;10.1016/S0377-2217(03)00121-8;2004
7422;NP=PSPACE;;2010
7425;News;10.1049/et.2014.0213;2014
7428;News;10.1109/MCS.1987.1105266;1987
7434;New;10.1016/j.entcs.2012.08.003;2012
7435;News;10.1109/MSP.2004.79;2004
7437;News;10.1109/MIS.2008.32;2008
7440;NET11.;;1985
7443;News;10.1016/0047-6374(80)90084-6;1980
7447;News;10.1109/MCOM.1983.1091390;1983
7452;News;10.1109/MCOM.1980.1090240;1980
7456;News;10.1007/BF02018453;1982
7460;News;10.1016/S0269-915X(89)80064-3;1989
7466;News;10.1016/0016-2361(87)90378-4;1987
7470;News;10.1007/BF02017208;1989
7472;News;10.1007/BF02021289;1984
7474;Notes;10.1080/08927020512331325774;2006
7478;Notes;10.1016/0022-1694(72)90050-9;1972
7480;Notes;10.1080/05679320903010065;2010
7482;ntroduction;;2001
7486;News;10.1016/S0959-8049(05)80439-3;1993
7490;NFSv4;;2006
7492;News;10.1108/eb055696;1993
7496;NEWS;10.1016/S0140-6736(96)90413-4;1996
7498;NTP;;2007
7501;Newsletter.;10.1007/s12626-010-0015-9;1989
7507;NAOS;10.1007/978-1-4419-8656-6_15;1999
7510;Neurocomputing;10.1016/0893-6080(91)90050-F;1991
7515;Newsletter;10.1053/ejpn.2001.0478;2001
7519;Nightfall;10.1145/253607.254028;1996
7521;Normtypologies;;2007
7525;NeuroInformatics;;1994
7527;Nameheads;10.1016/S0364-0213(83)80008-1;1983
7529;Neuroeconomics:;10.1016/B978-0-12-374176-9.00004-X;2009
7532;Afterword;10.1007/978-0-8176-4622-6_11;2016
7538;AVLaughterCycle;10.1007/s12193-010-0053-1;2010
7552;NewsGrid;10.1016/S0927-5452(05)80017-6;2004
7557;NeoClassic;;1998
7558;Neurolinguistics.;;2006
7562;NCTT ;10.1109/ICNS.2009.42;2009
7571;Nettrack;10.1007/3-540-26431-0_95;2005
7579;NetCube;;2009
7585;Neuroscience;10.4249/scholarpedia.7204;2009
7587;Neuron;10.4249/scholarpedia.1490;2008
7589;Neuropercolation;10.4249/scholarpedia.1360;2007
7591;Noninvertibility;10.4249/scholarpedia.2242;2009
7595;Neuroanatomy;10.4249/scholarpedia.3158;2008
7597;N400;10.4249/scholarpedia.7790;2009
7600;Neurochip;10.4249/scholarpedia.7766;2008
7602;Neuroevolution.;;2013
7605;Neocognitron;10.4249/scholarpedia.1717;2007
7607;Neurotology.;10.1055/s-0029-1241034;2005
7610;Neurorobotics;10.4249/scholarpedia.1365;2008
7612;News;10.1016/S0169-8141(98)90003-8;1998
7615;NetWeaver;10.1007/s00287-007-0202-4;2007
7618;News;10.1108/eb045051;1991
7622;Note;10.1007/s00493-004-0020-0;2004
7629;Notes;10.1086/278874;1907
7633;Netzwerkvisualisierung;10.1524/itit.46.3.129.34219;2004
7637;Nachrichtenverarbeitung;;1959
7641;Nodalism.;;2011
7644;Neurointerfaces;10.1109/87.987067;2002
7648;Nebenwirkungen.;;2012
7649;Notbremsen;10.1007/s11623-007-0282-y;2007
7650;NWChem.;;2011
7658;Nondeterminator.;;2011
7659;nCUBE.;;2011
7660;NESL.;;2011
7662;NCL.;;2017
7663;Node.;;2017
7665;NSDI.;;2017
7666;NPR.;;2017
7667;NIST.;;2017
7668;NEXUS.;10.1145/2745234.2746716;2015
7670;NIAM.;;2009
7671;NEXI.;;2009
7672;NFS.;;2009
7673;NAS.;;2009
7674;NASD.;;2009
7675;Nymity.;;2009
7676;Nym.;;2011
7677;NTRUEncrypt.;;2011
7678;NFC.;;2011
7680;NTRU.;;2011
7683;NTRUSign.;;2011
7684;NFS.;;2011
7685;NSS.;;2011
7686;Newproducts;10.1109/MIM.2004.1337922;2004
7689;Notation:;10.2341/i1559-2863-31-4-402.1;2006
7693;Notes;10.1039/an9457000017;1945
7705;Nachrichten;10.1002/zamm.19290090659;1929
7707;Nachrichten;10.1002/zamm.19370170320;1937
7709;Nachrichten;10.1002/zamm.19470250705;1947
7712;Nachrichten;10.1002/zamm.19620420730;1962
7715;Nachrichten;10.1002/zamm.19680480715;1968
7718;Nachrichten;10.1007/BF01980025;1973
7723;Nachrichten;10.1007/BF01958693;1974
7726;Nachrichten;10.1007/BF01954108;1975
7728;Newproducts;10.1109/MIM.2006.1637989;2006
7731;newproducts;10.1109/MIM.2008.4483737;2008
7734;Newproducts;10.1109/MIM.2010.5438339;2010
7737;Avatar.;;2010
7740;Niagara;10.1001/jama.2010.380;2010
7743;ARK;;2010
7745;News.;10.1080/03079459808419398;1998
7747;News;10.1109/MCISE.2003.1182954;2003
7751;News;10.1109/MSECP.2003.1219049;2003
7754;News;10.1016/S0025-326X(98)90192-8;1998
7758;Nightlight;10.1145/253607.254029;1996
7759;Nessie;10.1145/259081.259447;1997
7761;Nomad;10.1145/259081.259103;1997
7763;Nami;10.1145/311625.312094;1999
7767;Nagasaki;10.1145/312379.312543;1999
7769;Nilaya;10.1145/312379.313031;1999
7770;NELIAC;10.1145/366274.366300;1963
7773;Networking.;10.4278/0890-1171-1.1.80;1986
7778;News;10.1016/0959-8049(92)90260-9;1991
7780;News;10.1016/0140-7007(93)90001-O;1993
7782;Note.;10.1007/BF02015218;1991
7785;Niftiness;10.1145/1044550.1041650;2004
7789;Noggin;10.1145/1179196.1179259;2006
7792;Nichigraphs;10.1145/1185884.1186008;2004
7795;N.;10.1145/1280120.1280199;2007
7799;NOTE;10.1126/science.os-2.54.316-c;1984
7802;Notes.;10.1016/0167-5699(87)90819-X;1953
7805;Ninjas;10.1145/1900264.1900284;2010
7809;News;10.1016/0032-5910(77)80025-9;1977
7813;News;10.1016/0166-3097(86)90028-3;1986
7816;News;10.1007/BF02021866;1981
7818;News;10.1007/BF02016596;1987
7820;Newsletter;10.1109/T-SP.1950.28496;1950
7824;Neurocomputers;10.1016/S0925-2312(89)80014-1;1989
7828;Narcolepsy;10.1016/j.jsmc.2005.11.008;2006
7831;Nearlattices;10.1016/j.disc.2007.09.009;2008
7836;Notes;10.1080/05679320802611138;2008
7839;Overview;10.1383/psyt.2006.5.4.111;2006
7846;Overview;10.1002/bltj.21641;2014
7853;Overview;10.1016/S0895-7967(03)00022-X;2003
7856;OverView;10.1016/j.entcs.2004.02.050;2004
7864;Overview;10.1002/bltj.20437;2010
7870;Overview;10.1053/j.semvascsurg.2003.11.010;2004
7873;Overview;10.1109/ANIMMA.2009.5503727;2009
7878;Octophony.;10.1109/ICASSP.1982.1171804;1982
7883;Overview;10.1016/j.actaastro.2004.01.006;2004
7886;OmniVPN;10.1109/DISCEX.2003.1194953;2003
7889;Ontologien;;2001
7893;Osmose;10.1080/09579139708567080;1997
7896;Obituary;10.1016/0043-1648(96)80020-2;1996
7899;Opinion;10.1109/3DUI.2008.4476581;2008
7904;OrChem;10.1186/1758-2946-2-S1-F3;2010
7909;Obituary;10.1016/S0167-6105(01)00084-8;2001
7914;Outsourcing;;1991
7917;Obituary;10.1016/j.ijantimicag.2009.09.001;2009
7923;Optimisation;10.1109/TSMC.1982.4308891;1982
7929;OCamlDuce;;2006
7933;OMNeT++.;;2010
7937;Outlook.;;2012
7941;OBITUARY.;10.1126/science.75.1949.479;1932
7945;Obituary;10.1016/j.watres.2007.02.035;2007
7952;Obituary;10.1016/S0035-9203(19)80005-6;1919
7955;OBITUARY.;10.1126/science.75.1933.71;1932
7961;OBITUARY;10.1126/science.75.1956.657;1932
7967;Netzwerkvisualisierung;10.1007/978-3-531-92575-2_47;2010
7969;Organizers;10.1109/CEC-EAST.2004.48;2002
7973;Overview;10.1016/0147-1767(95)90049-7;1995
7978;Overview;10.1016/0165-232X(80)90065-8;1980
7990;Organization.;10.1080/00185868.1968.9950171;1959
7993;Obituary;10.1016/S0048-7333(03)00169-0;2003
7998;Organization.;10.1109/3DPVT.2004.92;1922
8003;Organization;10.1016/j.optmat.2003.11.004;2004
8008;Organization;10.1016/j.optmat.2009.04.002;2009
8013;Outsourcing;10.1016/S0267-3649(97)86896-3;1997
8017;Organizers.;;2013
8021;Organizers.;;2013
8025;Organizers.;;2010
8029;OleDetection;10.1109/SADFE.2009.18;2009
8036;Overthreading.;;2007
8039;Omega;10.1007/11542384_17;2006
8045;OttoQL;;2009
8050;OSCAR;10.1007/3-540-52885-7_134;1990
8053;Orwell;10.1016/0169-7552(94)90044-2;1994
8057;Once;10.1145/259081.259453;1997
8060;Orifices;10.1145/281388.281951;1998
8062;Overview;10.1109/SRII.2011.6;2011
8066;Only;10.1145/312379.313035;1999
8068;Operators;10.1145/357073.357074;1979
8070;Overview.;10.1016/S1098-3597(01)90056-0;1997
8075;Oracle;10.1145/505103.505129;2002
8079;Outlook.;10.1021/es00088a609;1981
8083;Optimization;10.1007/3540069585_65;1976
8086;Organizing;;2002
8087;OMNIPoint;;1993
8091;Optimisation;;1994
8093;Objectworld;10.1007/3-540-62852-5_2;1996
8096;OOZE;;1992
8101;Oodbms;10.1109/TOOLS.1997.681892;1997
8107;OCCAM;10.1145/948176.948183;1983
8111;OpenSMS;10.1109/MSST.2005.21;2005
8116;Outsourceful;10.1145/1116715.1116721;2006
8119;OpenVG;10.1145/1185657.1185750;2006
8122;OpenMAX;10.1145/1185657.1185751;2006
8125;OpenMP;10.1145/1188455.1188469;2006
8129;Optimization;10.1145/1218052.1218056;1980
8136;Occidio;10.1145/1242073.1242237;2002
8139;Outposts;10.1109/MC.2007.100;2007
8143;Overtime;10.1145/1086057.1086161;2005
8147;Oktapodi;10.1145/1400468.1400529;2008
8149;Oxygen.;10.1145/1665208.1665228;2009
8152;Oneironaut;10.1145/1665208.1665258;2009
8155;Organize;10.1109/C-M.1976.218419;1976
8158;Ovulation.;10.1145/1836623.1836679;1975
8162;OpenFst;10.1007/978-3-642-14684-8_5;2009
8167;OPOWER;10.1145/1961678.1961687;2011
8171;OWLlink;10.3233/SW-2011-0027;2011
8182;Obituary.;10.1046/j.0412-5463.2001.00116.x;2001
8187;OpenStreetMap;10.4018/ijicst.2012010105;2012
8194;Online;;2003
8197;Online;10.1007/BF03074678;2008
8204;Online;;1989
8207;OBITUARY.;10.1007/s101209800026;1956
8210;Obituary;10.1016/0146-6313(55)90009-5;1955
8214;Overview;10.1097/00006982-198202040-00022;1981
8222;Overview;;1980
8233;OpenStereo.;;2007
8240;Optimization;10.1007/978-1-4419-8656-6_4;1999
8244;Oregonator;10.4249/scholarpedia.1386;2007
8246;OpenEmpowerment.;10.1007/s00287-011-0581-4;2011
8247;OpenSocial;10.1007/s00287-009-0338-5;2009
8251;Overhang;10.4169/193009709X469797;2009
8256;Obituaries;10.1080/10619121003635972;2010
8262;Orthosimilarity;10.1021/ci9600216;1996
8265;Otto.;;2011
8266;Openness;;2007
8269;OpenMP.;;2011
8272;OPUS.;;2010
8273;Object.;;2017
8274;Ontologie.;10.1007/978-0-387-39940-9_3200;2014
8278;OWL.;;2008
8279;OGR.;;2017
8280;Octree.;;2017
8281;OGC.;;2017
8282;OWS.;;2017
8283;OGIS.;;2017
8284;Osmology.;;2009
8285;Oid.;;2009
8286;OCL.;;2009
8287;ODBC.;;2009
8288;OSD.;;2009
8289;OLAP.;;2009
8290;Ordering.;;2009
8291;Ontologies;10.1177/016555159702300402;1997
8294;Opposition.;10.1305/ndjfl/1093870520;1984
8296;Obituary;10.1016/0013-4686(64)80012-8;1964
8299;OBITUARY;10.1126/science.81.2101.330;1935
8302;OBITUARY;10.1080/01969722.2014.961790;2014
8307;Obituary.;10.1046/j.0412-5463.2001.00115.x;2001
8312;LISP;;1988
8317;Links.;10.1145/298475.298482;2000
8321;Links;10.1145/322880.322883;1999
8322;Letters.;10.3109/01421597909012602;1979
8328;Labyrinth;10.1145/280953.289332;1998
8329;Leon;10.1145/311625.311967;1999
8331;Luminaries;10.1145/312379.313001;1999
8333;LOG10;10.1145/503896.503948;1982
8339;Localizer;10.1023/A:1009818401322;2000
8344;Letters.;10.1126/science.160.3830.836;1968
8348;Letters;10.1162/014892699559823;1988
8351;Letters;10.1006/gyno.1999.5497;2001
8354;LUSTRE;10.1007/3-540-58867-1_50;1995
8356;Lifting.;10.1007/BFb0026994;1979
8360;Letters.;10.1126/science.159.3812.259;1968
8365;Lucina.;10.1136/adc.2009.187534;2008
8369;livePic;10.1145/1179133.1179155;2006
8372;Linux;;2003
8373;Lionel;10.1145/1086057.1086191;2005
8378;LoopLoop;10.1145/1665137.1665142;2009
8380;Lumarca;10.1145/1665137.1665196;2009
8382;Linkages.;10.1145/1280120.1280248;2007
8386;Lifted;10.1145/1281740.1281818;2007
8388;Language;10.1126/science.230.4727.740-a;1985
8391;Loom;10.1145/1836623.1836662;2010
8394;Learning2Reason;;2011
8403;Learnstreaming;10.1145/2025356.2037251;2011
8407;LotrecScheme;10.1016/j.entcs.2011.10.015;2011
8411;LSP;10.1145/2148131.2148138;2012
8415;Lego;10.1007/11542384_15;2006
8417;LIAR!;10.1007/3-540-45071-8_1;2003
8422;Laps;10.1016/j.ejor.2005.01.011;2006
8454;Logging;10.1109/MM.1994.363086;1994
8456;Lindworm;10.1145/2407603.2407636;2012
8459;LinguaBytes;10.1145/2527100;2013
8463;Lilliput;10.1145/2077355.2425805;2011
8466;Letters.;10.1126/science.133.3456.922;1961
8468;L;10.1016/j.ejor.2003.03.003;2005
8485;Letters.;10.1126/science.171.3972.630;1971
8488;Land.;;2014
8491;Letters.;10.1126/science.171.3966.15-b;1971
8497;Lerngruppen;;2004
8498;LisaLearning;10.1109/MC.1986.1663098;1986
8502;Luna;10.1145/312379.313002;1999
8505;Legacy;10.1016/S0020-0190(00)00209-X;2001
8509;Letters.;10.1097/01.NUMA.0000455732.63872.b2;2014
8514;Letter.;10.1038/sj.ejcn.1602018;2004
8519;Letter;10.1016/S0041-3879(73)80038-8;1973
8522;Letters.;10.1126/science.171.3966.15-c;1971
8524;Letter;10.1016/0143-8166(95)90005-5;1995
8528;Letters;10.1016/S0270-6644(05)70500-2;2005
8532;Letters.;10.12968/jowc.2015.24.3.157;2015
8537;Letters;10.1016/S0270-6644(08)70754-9;2008
8541;Letters.;10.1126/science.172.3979.111-b;1971
8547;Logiweb;10.1016/j.entcs.2003.12.029;2004
8551;Letters];10.1016/0010-4361(76)90027-6;2010
8555;Letters;10.1016/0010-4361(78)90510-4;1978
8559;Letter;10.1016/0010-8804(93)90113-W;1993
8566;Letter;10.1016/0010-8804(94)P2180-C;1994
8570;Liquidizer.;;2011
8574;Libraries;10.1007/978-3-642-14866-8_7;2010
8576;LDAP;;2001
8578;LDAP;;2006
8580;LDAP.;;2007
8581;LRTA;10.3233/978-1-58603-891-5-897;2008
8587;Lymnaea.;10.1016/j.cub.2008.10.013;2009
8592;Letters.;10.1126/science.171.3975.957;1971
8597;Letters;10.1525/maq.1976.7.4.02a00200;1976
8600;LETTERS: ;10.1097/00007632-199108000-00033;1991
8604;Letters;10.1016/S0147-9563(97)90029-7;1997
8608;Leserbrief;10.1007/BF02742363;1999
8614;Louise;10.1006/cpac.2002.0112;2002
8617;Lisp.;;2007
8624;LiveDescribe.;;2006
8630;Lookup;;2000
8634;Languages;10.1145/1500518.1500642;1980
8638;Languages;;1998
8644;LUMINESStrategies;10.1007/978-3-540-75538-8_17;2006
8651;Learnability;;2005
8655;Leptogenesis.;;2014
8658;Laplacianfaces;10.4249/scholarpedia.9324;2010
8661;L;10.1016/j.fss.2006.09.005;2007
8676;Lebensabschnittstheorien;10.1007/s00287-010-0458-y;2010
8678;Langzeitarchivierung;10.1007/s00287-005-0039-7;2005
8684;Links;10.1142/S0129054107005236;2007
8687;lambda;10.1016/j.ipl.2008.07.008;2008
8691;Lilith;;2002
8692;Leibeigen;;2001
8693;Löschkonzept;10.1007/s11623-007-0289-4;2007
8696;Lexicons;10.1007/BF00367753;1989
8703;LAPACK.;;2011
8704;LANai.;;2011
8705;Linda.;;2011
8707;libflame.;;2011
8710;LWPR.;;2017
8711;LWR.;;2017
8712;Lift.;;2017
8713;Locking.;;1999
8715;LBS.;;2009
8716;LOD.;;2017
8717;Limbus.;;2009
8718;LUN.;;2009
8719;Locality.;;2009
8720;LSID.;;2009
8721;Lineage.;;2009
8722;LVM.;;2009
8723;Latching.;;2009
8724;Lattice.;;2011
8726;LCM.;;2011
8727;LFSR.;;2011
8728;Longhand.;;2011
8729;: Litter;10.1162/comj.2003.27.4.108;2003
8733;Lenkstellsysteme;10.1007/978-3-8348-9977-4_21;2015
8737;MODLISP;10.1145/800087.802791;1980
8742;MAGIC;10.1145/800096.803144;1978
8745;Mobility];10.1109/PERSER.2006.1652244;1980
8749;Mixing;;2003
8752;Memorial;10.1007/s00182-009-0215-0;2010
8757;Moods;10.1145/2380656.2380668;2012
8758;Micropipelines;10.1145/63526.63532;1989
8762;"""Minions";10.1145/1027527.1027765;2004
8765;MatlabMPI;10.1016/j.jpdc.2004.03.018;2004
8769;Multiprocessors;;1990
8774;Monoculture;10.1109/MSECP.2003.1253563;2003
8779;Multiprocessing;10.1016/S0065-2458(08)60597-5;1991
8783;Metarouting;10.1145/1090191.1080094;2005
8789;Metacomputing;10.1145/129888.129890;1992
8794;misearch;10.1109/WI.2005.101;2005
8800;MetaH;10.1145/340855.341124;2000
8801;Maude;10.1145/340855.341115;2000
8804;Memorial;10.1145/1179196.1179249;2006
8807;Moongirl;10.1145/1179196.1179253;2006
8810;Morphovision;10.1145/1179849.1180052;2006
8818;Matador;10.1145/253607.254017;1996
8820;Music;10.1145/253607.254024;1996
8822;Mandelbloom;10.1145/259081.259421;1997
8825;Meditation;10.1145/1185884.1185936;2004
8829;Microlmage;10.1145/1185884.1185952;2004
8832;Metamorphoses];10.1145/1185884.1185977;2010
8837;MICROCOSM;10.1145/1185884.1186010;2004
8842;Marienkirche;10.1145/281388.281934;1998
8844;Mocap+MRI=?;10.1145/1186415.1186552;2004
8851;Metasystems;10.1145/287831.287839;1998
8858;MotionSPHERE;10.1145/1187297.1187313;2005
8868;MetaStream;10.1145/299246.299262;1999
8877;musicBottles;10.1145/311625.311976;1999
8886;Mother;10.1145/312379.312528;1999
8888;Manxmas;10.1145/312379.312531;1999
8890;Masks;10.1145/312379.312835;1999
8892;Mirrorware;10.1145/334407.334409;2000
8896;MindMapX;10.1145/1067445.1067609;2005
8901;MAGNET;10.1145/280953.281348;1998
8905;Murmures;10.1145/312379.313025;1999
8908;Message.;10.1109/IWPSE.2005.23;2014
8911;Map.;10.1145/366813.366830;1961
8916;Miscommunication;10.1145/1185884.1185934;2004
8918;Moovl;10.1145/1187358.1187390;2005
8922;Manakai;10.1145/1281740.1281824;2007
8925;Magnetosphere;10.1145/1280720.1280770;2007
8932;Moutons;10.1145/1281740.1281827;2007
8933;Middleware;10.1109/PERSER.2006.1652223;2006
8935;Motivo;10.1145/505103.505128;2002
8939;Multimedia;10.1097/00005721-199401000-00016;1994
8943;Mystorymaker;10.1145/1358628.1358834;2008
8948;Microprocessors;10.1145/1499949.1499951;1975
8951;Middleware;;1998
8955;Middleware;10.1177/109434200101500206;2002
8961;MTranslatability;10.1023/A:1019867030786;2001
8966;Materialization;10.1109/69.317711;1994
8970;Microcaches;10.1007/978-3-540-46642-0_3;1999
8977;Mach;;1992
8979;Modellebenen;;1987
8986;Metacomputing;10.1007/3-540-44520-X_171;2000
8992;Microdevices;;2018
9001;Mehrprozessorrechner;;1984
9006;MetaXPath;;2001
9010;Metadatenklassen;;1994
9014;Meansort;;1983
9017;Mikroprogrammierung;;1978
9021;Marketplace.;10.2105/AJPH.2014.1051220;2015
9024;Mindplotter;10.1145/1400468.1400520;2008
9025;Morula;10.1145/1400468.1400524;2008
9030;Motion2Sound;10.1145/1413634.1413730;2008
9036;Megacells;10.1109/MM.1986.304639;1986
9040;myOpenFactory;10.1080/09511920701607766;2008
9049;Metadata;10.1016/j.acalib.2008.10.014;2009
9052;Microprocessors;;2008
9055;Mercurius;10.1145/1596685.1596769;2009
9057;Minds;10.1145/1596685.1596771;2009
9058;Murmur;10.1145/1596685.1596775;2009
9060;Muzorama;10.1145/1596685.1596776;2009
9069;Multicausality;;2008
9074;Microscopy;10.1038/167831b0;1951
9133;Mishka;10.1145/1665137.1665158;2009
9135;Miniverse2;10.1145/1665137.1665160;2009
9137;MicroStandards;10.1109/MM.1985.304609;1985
9141;Message;10.1109/ADCOM.2008.4760409;2010
9144;Mediascapes;10.1145/1568199.1568223;2009
9149;Masks;10.1145/1665208.1665253;2009
9152;Modeling;10.1109/VLHCC.2009.5295307;2010
9153;Memorial;10.3233/SPR-2008-0244;2008
9157;Musophobia;10.1145/1836845.1836872;2010
9161;Mathmorph;10.1145/1836845.1836887;2010
9167;Multiprogramming;10.1016/S0065-2458(08)60618-X;1962
9171;Mouseless.;10.1145/1866218.1866261;2010
9177;Matsuri;10.1145/1900264.1900348;2010
9180;Multicore;10.1109/ICCP.2010.5606417;2010
9182;Manufacturability ;;2004
9186;MicroStandards;10.1109/MM.1981.290922;1981
9189;Metamorphoses;10.1016/S0140-6736(01)06479-0;2001
9192;MicroLaw;10.1109/MM.1984.291229;1984
9195;MicroReview;10.1109/MM.1983.291191;1983
9198;MicroView;10.1109/MM.1983.291178;1983
9200;MicroStandards;10.1109/MM.1987.304960;1987
9203;MicroNews;10.1109/MM.1987.304964;1987
9205;Microfiches.;10.1016/0010-4485(72)90158-3;1979
9208;Microcomp;10.1016/0141-1195(84)90132-3;1984
9210;MOSTON;10.1145/2019342.2019352;2011
9213;Minlog;10.1007/11542384_19;2006
9215;MetaCookie+;10.1109/VR.2011.5759500;2011
9225;MentorNet;10.1145/1836543.1836547;2010
9228;Mem;10.1145/1836623.1836668;2010
9229;Melog;10.1145/1873951.1874280;2010
9233;Mapresolve;;2011
9239;Mizar;10.1007/11542384_4;2006
9241;Metamath;10.1007/11542384_13;2006
9243;Multiprocessing;10.1109/MM.1986.304706;1986
9247;Minicomplexity.;10.1007/978-3-642-31623-4_2;2012
9252;Mont;10.1145/2077355.2425790;2011
9255;Midea;10.1145/2503541.2503598;2013
9258;Morphium;10.1145/2542398.2542457;2013
9261;Miscellany.;10.1145/2579424.2579431;1903
9265;Multimedia;;2007
9272;Medienkompetenz;;2000
9275;Multimedia;10.1126/science.301.5639.1474;2003
9278;Marketspace;10.1097/00008526-199911020-00001;2000
9282;Marketplace;10.1057/palgrave.im.4340182;2001
9286;Marketplace;10.1097/00008526-199907000-00001;1999
9288;Makers.;;2013
9292;MeshHash2.;;2009
9296;Mediactive.;;2012
9300;MEDIASPACE;10.1080/14626269709408380;1997
9304;Mediaspace;10.1080/09579139708567089;1997
9306;Macrocognition;10.1109/MIS.2003.1200735;2003
9318;Monografia;;2012
9321;Mesh;;2009
9324;Musimetrics;;2011
9329;Maskenrad.;;2012
9331;Mehrplatzarbeit;10.1007/BF02084868;1956
9335;Mitteilungen.;10.1515/bmte.1974.19.2.79;1974
9338;Miscellany;10.1109/MM.2012.35;2012
9340;Mindful;10.1016/j.ins.2008.03.023;2008
9391;Multimedia;;1997
9394;MININET.;;1979
9399;Mautsysteme.;;2012
9402;Mistakes;10.1016/S0037-6337(09)70063-4;2009
9405;MacScope;10.1007/BF02941635;1990
9410;Moves..;10.1126/science.216.4550.1094;1982
9412;MILESTONES;10.1126/science.314.5803.1223d;2006
9415;Multirepresentation;10.1007/978-0-387-35973-1_853;2008
9418;MuCAPSL;10.1109/DISCEX.2003.1194888;2003
9423;Matrixexpoentialverteilungen;;1999
9427;M;10.3233/978-1-60750-049-0-463;2009
9433;Mimeomatroids;;2003
9437;Metacompleteness.;10.1305/ndjfl/1093887722;1976
9440;Magnetoencephalography.;10.1007/s00247-009-1451-y;1990
9444;Modification;;1995
9445;Multicast;;2005
9447;Microcontrollers;10.1007/0-8176-4404-0_13;2005
9454;Moderation;;2004
9456;Medienwahl;;2004
9457;Motivation;;2004
9460;Memory.;10.4249/scholarpedia.1747;1971
9462;Miscellany;10.1016/0022-1996(81)90008-8;1981
9466;Matroids;10.1016/S1570-7954(96)80009-X;1996
9469;Metaplasticity;10.4249/scholarpedia.4894;2009
9473;Mobilanguage;;1987
9478;MobiGrid;10.1007/978-3-540-30178-3_14;2004
9483;Metacommand;;2000
9485;Metaphorscape.;;2004
9489;Mustererkennung;;1993
9491;Musikinformatik;;2005
9497;MultiProperties;10.1109/IMCSIT.2009.5352760;2009
9502;MEDOX.;;2010
9512;mGeoWiki;;2008
9521;Mobility;10.1007/BFb0056968;1998
9525;Mdi;10.3233/978-1-60750-638-6-233;2010
9529;Meltdown.;;2011
9531;MirrorTrack;10.1109/AIPR.2008.4906442;2008
9538;MIPROC;10.1007/0-387-24168-X_26;2003
9543;mTrigger;;2010
9551;MMIR;;2009
9554;MILPRIT;;2009
9558;MATLAB;10.4249/scholarpedia.2929;2007
9560;MATCONT;10.4249/scholarpedia.1375;2006
9564;Melibe;10.4249/scholarpedia.3965;2008
9566;Metalearning;10.4249/scholarpedia.4650;2010
9569;MirrorBot.;;2011
9571;Magnetohydrodynamics;10.4249/scholarpedia.2295;2007
9573;Morphogenesis;10.4249/scholarpedia.2422;2008
9575;Mikroelektronik;10.1007/s00502-010-0723-4;2010
9578;Musikaustauschbörsen;10.1007/s00287-004-0394-9;2004
9580;Mustererkennung;;1979
9582;Microblogging;10.1007/s00287-009-0383-0;2009
9586;Multiagentensimulation;10.1007/s00287-006-0115-7;2006
9590;Millibots;10.1109/MRA.2002.1160069;2002
9596;Mastermind;10.1007/BF02579188;1983
9600;Mailbox;;1992
9603;Medienkonservatismus;10.1026/1617-6383.19.2.76;2007
9606;Medieninformatik;10.1524/itit.2009.9059;2009
9609;Mikrosystemtechnik.;;1999
9612;Mathematica;10.1021/ci00008a600;1992
9614;MESHMdl;10.1016/j.pmcj.2007.04.003;2007
9643;Modules;10.1142/S0218196710005637;2010
9647;Macbeth.;;2012
9653;Magie;10.1007/s11623-009-0116-1;2009
9654;Mikrozensus.;10.1007/s11623-011-0174-z;2011
9656;Mengenlehre;10.1007/s11623-007-0040-1;2007
9658;Melderegisterauskunft;10.1007/s11623-006-0199-x;2006
9659;Mandelbaum;;1999
9661;Misserfolgsbegeisterung;;2001
9663;MaRisk;10.1007/s11623-006-0261-8;2006
9665;Metaobjektprotokolle;;1994
9667;Miscallany;10.3366/inr.1979.0006;1978
9670;Miscellany;10.1145/1017466.1017469;1969
