ID;Keyword
51595;Creative Telematics
51603;theories
51604;Completeness
51605;belief models jel code: c70
51606;Belief models
51609;C63
51610;Tâtonnement processes
51611;Reallocation processes for coalitional games
51612;Core tâtonnement
51613;C61
51614;Core stability
51615;Algorithms for cooperative solution concepts
51616;C71
51632;Primary Source
51633;Statistical Regularity
51634;Connectionist Network
51635;Radical Alternative
51636;Traditional Account
51644;Confabulation Theory
51681;Medical research
51682;" Neuroscience"
51683;" Policy"
51690;hadamard transform
51691;invariance of power spectra.
51692;ch transform
51713;Cumulative Updates
51717;Cycle Unification
51720;computational understanding
51722;camille utterback
51745;computer standards
51750;continuous semilattices
51762;systemic grammar
51763;relational grammar
51764;generalized phrase structure grammar
51765;transformational grammar
51766;category structure
51767;augmented phrase structure grammar
51768;categorial grammar
51769;syntactic category
51775;digital circuit
51776;intended use
51777;computation structure
51778;MAYBE computer
51779;digital logic design
51780;digital system
51781;digital abstract
51782;Halstead demystify
51783;Computation Structures
51789;Composing Specifications
51790;composing specification
51799;blends
51800;implicit surface
51801;parametric surface
51802;solid modeling
51805;rigorous modular specification method
51806;safety properties
51807;requisite proof rule
51808;proof rule
51809;concurrent programming
51810;precise distinction
51811;compositionality
51812;modular specification
51813;liveness properties
51820;conjunctive subtyping
51825;Constructive Semantics
51826;constructive semantics
51831;equational characterization
51832;Control Structures
51833;added structure
51834;equational axiom
51835;action calculus
51836;action structure
51837;category CS
51838;calculus AC
51844;comprehension syntax
51845;abstract syntax language
51846;natural fragment
51847;database language
51848;collection type
51849;function definition
51850;practical database query language
51851;informal account
51858;concept sublattices
51862;strong type system
51863;type intra-dependency
51864;component type
51865;object-oriented programming language
51866;covariant specification
51867;varying scope
51868;type-safe convariant specification
51869;type safe convariant specification
51870;static type check
51871;complete solution
51876;comparative simulation
51879;temporal logic
51880;Conjoining specification
51884;Chessboard square
51886;Citroen Saxo
51890;Caltex starpower
51896;3d graphics and interaction
51897;traditional cycle
51898;underlying idea
51899;computational steering
51900;researchers change parameter
51901;post-processing step
51902;computational steering environment
51904;color snake
51911;Computational Stereo
51914;n saxo
51918;general event structure
51919;slight generalization
51920;concurrent automaton
51921;latter domain
51922;representation theorem
51923;paper CR-structures
51924;concurrency domain
51929;engineering work
51930;certain supercomputers
51931;Computer Systems
51932;modern computer system
51933;large mainframe computer
51934;high reliability
51935;million instruction
51936;limitless versatility
51937;small personal computer
51938;processing business workloads
51939;foremost technological achievement
51946;Computer Shogi
51947;effective opening
51948;shogi programming
51949;endgame play
51950;computer shogi
51951;Japanese chess
51952;important technique
51955;unified view
51956;schema transformation
51957;appropriate set
51958;Constructing superviews
51959;physical independence
51960;interactively aid
51961;query transformation
51962;underlying databases
51967;e-business Web site
51968;Customer Service
51969;customer service
51973;common sense
51978;Colourmetric stereo
51984;present evidence
51985;new formulation
51986;standard job shop scheduling
51987;cyclic scheduling
51988;multiple-capacity resource
51989;cyclic schedule
51990;simple modification
51991;Cyclic Scheduling
51992;existing constraint reasoning technique
51994;Comparative Survey
52000;concurrent scheme
52001;Concurrent Scheme
52003;Cooperation Session
52006;certified software
52007;formal machine-checkable proof
52009;cooperative software
52013;evolutionary social history
52014;colonial viewpoint
52015;human system
52016;social institutions change
52017;change mechanism
52018;radical change
52019;colonial systems model
52020;local colony
52021;Colonial Systems
52022;colonial system
52023;organic systems paradigm
52027;character stream
52032;collective token interpretation
52033;tighter history
52034;general Petri net
52035;Configuration Structures
52036;ST-bisimulation equivalent
52037;prime event structure
52038;binary conflict
52039;behaviorally equivalent
52040;configuration structure
52044;secondary school
52045;instructional tool
52046;instructional computer simulation
52050;Composing Submonads
52051;monad composition
52052;new monad
52056;Copyrighting standard
52060;large-scale astronomical event
52061;cosmic simulation
52068;svg
52069;differential scaling
52070;constraints
52071;Constraint SVG
52072;compatible extension
52073;expression-based attribute
52074;constraint-based graphics
52075;one-way constraint
52076;csvg
52077;adaptive layout
52078;significant extension
52079;new custom element
52080;viewing context
52081;document formats
52082;semantic zooming
52083;adaptivity
52084;account viewing device charateristics
52087;computer scrabble
52090;Radio Engineers
52091;IEEE-Computer Society
52092;computing society
52093;computer society
52094;electrical engineer
52095;electrical engineering society
52096;American Institute
52097;Harvard Mark
52098;Electrical Engineers
52099;American Mathematical Society
52100;Computing Machinery
52107;Collage Steganography
52108;human user
52109;Java programming language
52110;relevant object
52111;hidden communication
52112;method information
52113;steganography image
52114;major characteristic
52115;important subject
52122;communication technique
52123;interconnection structure
52124;digital communication technique
52125;carterfone decision
52126;circuit switching
52127;circuit switch
52128;computer-oriented people
52129;us government
52130;considerable interest
52131;large network
52142;Supervisory control
52143;Opacity
52144;Concurrency
52150;virtual human
52151;Crowd Simulation
52152;attention individual
52153;simulating crowd
52154;navigation graph
52155;navigation Visual attention model
52156;real-time simulation
52157;path planning
52158;populated semantic environments Crowd
52159;real crowds Path planning
52168;human interaction
52169;online communities
52170;phenomenology
52175;identity-based technique
52176;insider security
52177;Certificateless signcryption
52178;public-key encryption
52179;signcryption
52180;Signcryption scheme
52181;certificateless
52182;certificate management problem
52183;Certificateless cryptography
52184;certificateless signcryption
52185;identity-based setting
52186;efficient construction
52187;insider attack
52189;opposite element
52195;2-d scatterplots
52196;continuous scatterplots
52197;discrete data value
52198;conventional scatterplots
52199;1-d scatterplots
52200;data variable
52201;m-d data
52202;interpolate data value
52203;continuous histogram
52208;Defocus
52209;Depth from focus
52210;Depth from defocus
52211;3D reconstruction
52212;Stereo
52213;Camera calibration
52214;Wide-aperture lenses
52218;remote space
52219;diverse space
52220;sensor data pedagogy
52221;remote connections
52222;telecommunication art
52223;participatory design
52224;sensor data value
52225;Telecommunication Art
52226;Connected Space
52227;connected space
52228;ambient data visualization
52229;Connected Space map
52230;human sense
52231;similar ambient data
52233;Engineering profession
52234;Technology management
52235;Seminars
52236;Elevators
52237;Minutes
52238;Tires
52239;Speech
52240;Eyes
52246;chromatic stereopsis
52247;matching ambiguity
52248;ambiguous chromatic
52249;algorithm speed
52250;chromatic information
52251;novel chromatic
52252;computational stereo algorithm
52253;matching strength support neighborhood
52254;human stereo correspondence process
52255;matching accuracy
52256;chromatic gradient
52259;world event
52260;immediate context
52261;weather data
52262;local news headline
52263;collective psyche
52264;climate shift
52265;temporal influence
52266;juxtaposes various location
52269;animation junkie
52270;Cartoon Scum
52271;next delivery
52277;small company
52278;timescale overrun
52279;systems share
52280;cost overrun
52281;fresh look
52282;software error
52283;major system level mistake
52284;hardware failure
52287;cards shuffle
52291;Hamming distance
52292;maximal change sequence
52293;counter sequence
52294;possible input combination
52295;difference sequence
52296;alternately n
52297;maximum possible difference
52298;fixed Qdd distance
52299;successive state
52300;Gray sequence
52304;Symmetric Boolean functions
52305;Logic simulation
52310;Concurrent Strategies
52311;bi category
52312;general nondeterministic concurrent game
52316;Common Future
52317;problem parameter space
52318;hidden problem structure
52319;computational sustainability
52320;sustainable development
52321;overarching computational challenge
52322;new interdisciplinary research field
52323;computational sustainability problem
52325;detailed lens model
52326;confocal constancy property
52327;F focus setting
52328;prior radiometric lens calibration
52329;confocal stereo
52330;AFI representation
52331;lens aperture
52332;largest aperture
52333;defocus · depth from focus · depth from defocus · 3d reconstruction · stereo · camera calibration · wide-aperture lenses
52334;large-aperture lens
52335;confocal constancy
52346;computational sprinting
52347;chip performance
52348;mobile platform
52349;thermal design
52350;thermal capacitance
52351;sustainable thermal power budget
52352;thermal constraint
52353;power density
52358;Capstone Speaker
52363;. integrated sensing and processing. optimal recovery. information- based complexity. gel'fand n-widths. adaptive sampling. sparse solution of linear equations. basis pursuit. minimum '1 norm decomposition. almost-spherical sections of banach spaces.
52364;measurements n
52365;n important coefficient
52366;lscrp ball
52367;linear program-basis pursuit
52368;important coefficient
52369;fand n-widths
52370;nonadaptive measurement
52371;n measurement
52372;n general linear functionals
52392;fair exchange
52393;schnorr signatures
52394;ring signatures.
52395;concurrent signatures
52409;image matching
52410;image feature space
52411;matching local salient points
52412;contextual saliency
52445;situated cognition
52446;annotation
52447;task-technology fit
52448;augmented reality
52449;clinical information system
52454;partially ordered set
52455;constructive mathematics
52456;supremum
52470;Person
52471;Subject
52472;Transcendental unity of apperception
52473;Countable
52474;Transcendental idealism
52491;mass-destructible calamity
52492;terrorist attack
52493;paper detail
52494;noise pollution
52495;legend-based heat-map
52496;audio data
52497;city soundscape
52498;soundscape application
52500;David Alan Grier
52501;rising generation
52502;Controlling Share
52503;Forward Slash column
52504;Erin Dian Dumbacher
52505;self-driven cloud
52509;security mechanisms
52510;secu- rity principles
52511;key words: computer security --- vulnerability --- security principles --- security policy --- security mechanisms
52547;Citations
52548;citation data
52549;citation statistics
52550;impact factor
52551;h-index
52552;research evaluation
52553;journal evaluation
52554;scientific ranking
52562;hypergraph coloringcovering decompositionlovasz local lemma � computational geometry
52598;compositing
52599;generalized cylinder
52600;tube
52601;modeling
52602;blending
52603;mask
52604;rendering
52605;motion blur
52626;" brain"
52627;" blood"
52628;" brain circulation"
52629;" brain metabolism"
52630;" cerebrovascular"
52631;" JCBFM"
52632;" ISCBFM"
52638;semiotics
52639;work language
52640;computer-based sign
52644;cams
52645;circular arcs
52646;circular pipe connections
52647;milling
52648;rational B-splines
52649;rational Bézier splines
52691;Compact scattered space
52692;Cardinal sequence
52695;Cybercrime
52696;Cybercrime Convention
52697;Computer Misuse Act 1990
52698;EU Proposal for a Council Framework Decision on attacks against information systems
52722;adaptive filters
52723;antenna arrays
52724;echo suppression
52725;iterative decoding
52726;least mean squares methods
52727;maximum likelihood detection
52728;radiofrequency interference
52729;receiving antennas
52730;space division multiplexing
52731;transmitting antennas
52732;MLD
52733;adaptive multibranch MMSE decision feedback detection algorithms
52734;common matrix inverse
52735;computational complexity analysis
52736;constrained minimum mean-squared error receive filters
52737;diversity analysis
52738;iterative decoding receiver structure
52739;iterative detection receiver structure
52740;iterative multibranch MMSE decision feedback detection algorithms
52741;maximum likelihood detector
52742;multiantenna systems
52743;multibranch MMSE DF receivers
52744;multiinput multioutput spatial multiplexing systems
52745;multiple cancellation branches
52746;multiple processing branches
52747;recursive least squares-type algorithm
52748;decision feedback receivers
52749;iterative methods
52750;spatial multiplexing
52806;oracle query
52807;base machine
52808;Commutative Queries
52809;Polynomial Hierarchy
52810;commutative query
52811;polynomial-time Turing machine
52812;complete language
52816;Chebyshev quadrature
52821;polynomial run time
52822;variational constraint
52823;Quantization function
52824;Constrained optimization
52825;discrete function
52826;finite horizon
52827;exact algorithm
52828;Minimum square errors
52829;fewer level
52830;Labeling algorithm
52836;humans converse
52837;effective mechanism
52838;database schema
52839;basic mechanism
52840;conversational querying
52841;SQL query
52842;traditional interaction mechanism
52843;whole query
52844;incomplete SQL query
52853;quadtree
52881;conference review
52886;Atomicity
52887;Atomic register
52888;Composite register
52889;Interleaving semantics
52890;Linearizability
52891;Shared variable
52892;Snapshot
52893;D.4.1
52894;D.4.2
52895;F.3.1
52903;physical health
52904;antipsychotic therapy
52905;concluding remark
52906;health monitoring
52914;appropriate function
52915;menu-based interactive interface
52916;C function
52917;REC program
52918;REC operator
52919;Configurable REC
52920;interactive context
52921;concise language
52924;chaos revenge
52930;Routing
52931;Geographic addressing
52933;career redux
52943;CONLAN Report
52947;controlling risk
52954;Continuations Revisited
52955;paper withChristopher Strachey
52956;Mathematical Semantics forHandling Full
52957;instantaneous insight
52958;unsuccessful struggleswhich
52961;triangle inequality
52962;computer graphics application
52963;interesting relationship
52964;angle addition formula
52965;Circular Reasoning
52967;Consciousness Reconsidered
52972;sign
52973;probability tree
52974;simplification
52975;causality
52976;relevance
52977;Causal Relevance
52978;bayes net
52981;Component Reuse
52987;Clausal Rewriting
52991;Context Rewriting
52995;coincidental risk
53002;virtual robot step
53003;inexpensive robot
53004;software design problem
53005;software controller
53006;intelligent general purpose robot
53007;Coevolutionary Robotics
53008;humanoid robot
53009;CAM simulation software
53010;complex robot
53011;true robot success
53012;Programming control software
53023;opening ceremony
53024;universidad politecnica de catalunia
53025;congress session
53026;triennial world congress
53027;prof. p. albertos
53028;international federation
53029;world congress
53030;congress report
53031;spanish presidency
53035;tttc
53036;test
53037;design and test conference reports
53038;conference reports
53039;plenary session
53040;design and test, 3d-test, ewdts
53041;iolts
53042;automation and test in europe
53043;selse
53044;european test workshop
53045;analog test
53046;rasdat
53047;ddecs
53048;cost-effective solution
53049;defect-based test
53050;natw 05
53051;automation system
53052;latin-american
53053;online testing
53054;ttep
53055;low cost automation
53056;electronic circuits and systems
53057;ifac symp
53058;expensive component
53059;date
53060;outlier screening
53061;diagnostics
53062;cost automation
53063;availability compromise
53064;ets 05
53065;lifecycle costs
53066;design and test
53067;design and test, rasdat
53068;jan havlicka memorial award
53069;yield management
53070;embedded test
53071;workshop on system effects of logic soft errors
53072;sdd
53073;ets 2011
53074;latw
53075;cost oriented automation
53076;eastern europe
53080;single component
53081;atomic register
53082;composite register construction
53083;shared data
53084;ordinary atomic register
53085;related paper
53086;single-writer atomic register
53087;composite register
53088;lin- earizability
53089;shared variable
53090;interleaving semantics
53095;Commonsense Reasoning
53101;Construction robotics
53102;Construction automation
53103;Humanoid construction robots
53104;Prefabrication robots
53105;Industrialization
53106;Innovation
53109;major related point
53110;individual discussion
53111;conference result
53112;strong degree
53118;Out look
53119;Detectors
53120;29.40.Gx
53121;Vertex
53122;Particle
53123;Summary
53129;practical steganalysis
53130;features
53131;steganalysis
53132;yass
53133;image feature
53134;modified calibration procedure
53135;stego image
53136;canonical example
53137;steganalysis feature
53138;f5 algorithm
53139;calibration work
53144;dramatic improvement
53145;combinatorial implosion
53146;diagnosis space
53147;Model-based diagnosis algorithm
53148;combinatorial explosion
53149;previous algorithm
53150;reconvergent fanout
53151;critical reasoning
53155;semigroup algebra
53156;nonzero cyclic resultant
53157;toral endomorphisms. this work is supported under a national science foundation graduate research fellowship. 1
53158;Group rings
53159;cyclic resultant
53160;Binomial factorization
53161;secondary
53162;. cyclic resultant
53163;20M25
53164;explicit reconstruction
53165;14Q99
53166;generic monic case
53167;Cyclic resultant
53168;Toral endomorphisms
53169;unique factorization result
53170;primary
53171;group rings
53172;distinct degree
53173;15A15
53174;11B83
53175;binomial factorization
53181;fishbowl format
53182;community reflection
53183;core principle
53184;long time player
53185;agile community
53186;initial agile flavors blend
53190;user move
53191;existing photograph
53192;original photograph
53193;relative viewpoint difference
53194;pose estimation
53195;historical image
53196;computational photography
53197;computational rephotography
53198;historical photograph
53199;rephotography
53200;remarkable visualization
53201;camera zoom
53205;ECOOP paper
53206;code root
53207;bug report
53208;new APIs impact developer
53215;cumulative gain
53216;recommendation task
53217;borrowing idea
53218;optimize NDCG
53219;better evaluation
53220;ranking task
53221;actual rating
53222;Collaborative ranking
53223;evaluation metric
53229;linear representation
53230;closure operator
53231;linearly representable matroids
53232;rank function
53233;families representable
53234;Combinatorial representation
53235;combinatorial representation
53242;RSA function
53243;unknown factorization
53244;Certifying RSA
53245;small solution
53246;arbitrary N
53247;xe mod
53248;prime e
53249;previous certification technique
53255;mitigating control
53256;characterizing risk
53262;urban scene
53263;correct viewpoint
53264;mobile tool
53265;urban street tree
53266;local conservancy group volunteer
53267;collaborative project
53268;current project
53269;collaborative rephotography
53270;multiple site
53271;different time
53276;choquet integrals
53277;belief functions
53278;revealed preferences
53279;rationalizability
53312;Nested radical
53313;Continued radical
53314;Continued root
53315;40A99
53316;11A99
53320;character sets
53321;" special characters"
53322;" national character sets"
53323;" standards"
53324;" international standards organization"
53325;" ISO"
53326;" TEI"
53346;compressed sensing.
53347;high dimensional regression
53348;priv acy
53349;ℓ1 regularization
53350;lasso
53351;capacity of multi-antenna channels
53352;sparsity
53372;cognitive circulation
53373;cognitive radio
53374;spectrum management
53379;Waste Water
53380;" Water Management"
53381;" Water Pollution"
53382;" Closing Remark"
53387;conservation laws
53388;follow-the-leader
53418;computational reflection
53422;Reasoning
53426;hgt
53427;rtd
53428;compositional analysis
53429;gmo
53430;food and agriculture organisation of the united nations
53431;eu
53432;engl
53433;international life sciences institute
53434;eu-project about new methods for the safety testing of transgenic food
53435;genetically modified organism
53436;entransfood
53437;novel foods
53438;oecd
53439;public participation
53440;us
53441;safotest
53442;advanced analytical methods
53443;gmobility
53444;unintended effects
53445;ilsi
53446;standardised
53447;eu-project on safety evaluation of horizontal gene transfer from genetically modified organisms to the microflora of the food chain and human gut
53448;bioactive substances in food plants information system
53449;european concerted action food safety in europe
53450;world health organisation of the united nations
53451;gastro-intestinal
53452;eu-project on reliable
53453;eu-project on new methodologies for assessing the potential of unintended effects in genetically modified food crops
53454;qpcrgmofood
53455;profiling
53456;eu-project on new technology in food science facing the multiplicity of new released gmo
53457;horizontal gene transfer
53458;european network of gmo laboratories
53459;safety assessment
53460;gm
53461;genetic manipulation
53462;plant biotechnology
53463;genetically modified
53464;who
53465;gi
53466;post market monitoring
53467;research and technology development
53468;specific
53469;european food safety authority
53470;quantitative detection of genetically modified foods
53471;antibiotic resistance marker genes
53472;fosie
53473;organisation for economic co-operation and development
53474;efsa
53475;genetic modification
53476;fao
53477;deoxyribonucleic acid
53478;substantial equivalence
53479;transgenic crops
53480;toxicology
53481;european network safety assessment of genetically modified food crops
53482;basis
53483;consumer issues
53484;gmocare
53485;gmochips
53491;Organic Chemistry
53492;" Geochemistry"
53493;" Conference Report"
53521;a1. crystal growth
53522;b1. biological macromolecules
53523;observatory operations
53524;b1. proteins
53525;81.10.aj
53560;software metrics
53561;reengineering
53562;refactoring
53587;conference report
53588;logic soft errors
53589;logic soft errors, conference report
53593;secret sharing
53594;probabilistic schemes
53595;visual cryptography
53636;Adenoma
53637;" Hyperparathyroidism"
53638;" Parathyroid Gland"
53639;" Primary Hyperparathyroidism"
53640;" Parathyroid Adenoma"
53658;cycle dimension
53659;cycle order
53660;cyclic triple
53661;partial cycle order
53662;partial order
53667;Combinatorial optimization
53672;conflict ontology
53680;Contiguity Orders
53683;job prospect
53684;career opportunity
53688;computer outreach
53708;Conference Organisers
53713;conference organizations
53721;adjacent cube
53722;tight bound
53723;Cube
53724;parameter measure
53725;Quadtree
53726;unit cube
53727;smaller cube
53728;recursive partition
53729;Coloring octrees
53730;higher dimension
53734;Conference Officials
53737;COPLINK overview
53746;different party
53747;pure shared approach
53748;contextual ontology
53749;Contextual ontology
53750;subjective view
53751;OWL syntax
53752;Compatibilities
53753;certain useful property
53754;Context OWL
53755;Contextualizing ontology
53762;wide-area computing · web services · computation orchestration · distributed computing · process algebra · thread-based programming
53782;information storage
53783;system architectures
53784;modeling of computer architecture
53790;Cellular Automaton
53791;" Biological Theory"
53792;" Theoretical Biology"
53793;" Copier Machine"
53794;" Partial Construction"
53810;Constraint Objects
53854;fengdi shu and ye yang
53855;quantitative cmmi assessment for offshoring using the analysis of project management repositories research full paper • hao jia
53856;• thanwadee sunetnanta
53857;effort drivers estimation for brazilian geographically distributed software development research/industry short paper session 3: industry p
53858;ni-on nobprapai and olly gotel
53859;gibeon aquino and silvio meira
53860;renata souza
53861;predicting fault-prone modules: a comparative study research full paper • ana carina m. almeida
53866;PUBLIC HEALTH
53938;cognitive primitive
53946;Connectability problem
53951;Coflow polyhedron
53958;Corrupted polling
53969;cryptography policy
53970;Cryptographic policy
53982;component primer
53987;C Programming
54024;Computer Puppetry
54025;immediate correction
54026;computer puppetry
54027;broad picture
54028;model building
54029;human body motion
54030;wider practice
54031;article paint
54045;Calculate Polytypically
54048;Communications Protocols
54060;context parchment
54068;Challenging poverty
54069;important component
54081;Cube packing
54082;Cube Packing Problem
54083;on-line algorithm
54084;parametric version
54085;identical cube
54086;asymptotic performance
54087;best asymptotic
54088;off-line algorithm
54089;Asymptotic performance
54090;general on-line algorithm
54091;cube packing
54092;off-line approximation algorithm
54098;cryptographic transformation
54099;cleartext message
54100;public knowledge
54101;certain technical sense
54102;Cryptographic protocol
54103;m e
54104;ciphertext message
54110;creative exploration
54111;requirements engineering
54112;solution space specification
54113;needs determination effective communication
54114;needs determination component
54115;information system user
54116;information system designer
54117;problem understanding
54118;conceptual prototyping
54119;problem recognition
54120;problem environment
54126;Constraint Processing
54135;local variable type inference
54136;language integrated query
54137;anonymous object expression
54138;type parameter covariance
54139;accessible reference
54140;type dynamic
54141;asynchronous programming
54142;collection initializers
54146;F processor
54147;Paxos algorithm
54148;auxiliary processor
54149;additional assumptionthat
54150;failed processor
54151;Cheap Paxos
54152;nonfaulty processor
54153;amain processor
54154;fault-tolerantdistributed system
54155;F auxiliaryprocessors
54168;context photography
54169;alternative potential
54170;dynamically projection
54171;interactive exhibition
54172;large hardcopy photograph
54173;digital cameras
54174;digital photography
54175;physical input
54176;everyday creativity
54180;Compromising position
54184;city paradise
54189;multiplication speed
54190;impossible problem
54191;efficient solution
54192;computer computing capability
54193;cryogenic programming
54194;realistic response
54195;incredible growth
54196;million-fold increase
54197;possible hardware performance
54198;twenty year
54204;conceptual pattern
54205;design pattern
54206;Conceptual Patterns
54207;architecture pattern
54208;long-lasting system architecture
54209;additional kind
54210;adequate notation
54211;system structure
54212;conceptual part
54218;approximate reasoning network
54219;reasoning scheme
54220;AR network
54221;hierarchical classifier
54222;complex concept
54223;current research
54224;Complex Patterns
54225;spatio-temporal reasoning
54235;Computational Provenance
54236;digital artifact
54237;broader CiSE community
54238;computational provenance
54239;systematic mechanism
54240;lineage information
54243;solution set
54244;mathematical programming
54245;brief overview
54246;programming concept
54247;computation technique
54248;different contractor
54249;solver design
54250;combinatorial substructure
54251;different case
54252;final part
54253;contractor programming
54254;combinatorial matching
54255;contractor formalism
54256;daily use
54257;solver programming method
54258;Constraint Programming
54259;different output
54260;larger set
54261;complex optimization
54265;combinatorial optimization problem
54266;courier problem
54267;associated cost
54268;railway wagon scheduling
54269;potential method
54270;different pair
54271;commodity transfer
54272;novel requirement
54273;fixed location
54274;mobile courier
54278;clique percolation
54279;following dependent percolation model
54280;essential global dependence present
54281;rigorous proof
54282;giant component
54283;corresponding cliques share k
54284;threshold function p
54285;Inc. Random Struct
54286;auxiliary graph
54289;new syntactic structure
54290;formal proof
54291;last section
54292;order theory
54293;certain new syntactic structure
54294;semantic aspect
54295;new semantics
54296;present report
54297;Intuitiomistc Peano Arithmetic
54303;reference model
54304;independently developed tools
54305;tool integration
54306;CASE perspectives
54307;public tool interfaces
54308;customization techniques
54309;ce perspectives
54310;formal process models
54315;technical security control
54316;presentations last year
54317;privacy expectation
54318;Conceptualizing privacy
54319;identifiable information
54325;convolution pyramid
54326;use numerical optimization
54327;scattered data interpolation
54328;large support
54329;multiscale scheme
54330;specific large target filter
54331;existing state-of-the-art method
54332;rapid numerical approximation
54333;gradient field integration
54339;programmer directive
54340;cooperative parallelization
54341;Cooperative Parallelization
54342;runtime information
54343;parallelism directive
54344;minimal information
54345;runtime system
54346;pointer intensive application
54347;parallelization strategy
54348;compilation framework
54349;latent parallelism
54356;pairwise averaging
54357;recent attention
54358;Consensus Propagation
54359;regular graph
54360;relevant problem
54361;singly-connected graph
54362;convergence rate
54363;belief propagation literature
54364;consensus propagation
54365;better scaling property
54369;practical knowledge
54370;Computing Professionals
54371;meaningful common body
54372;computing professional
54373;computing field
54378;Computing perspective
54379;Computing Perspectives
54386;poor approximation power
54387;pyramids.
54388;image pyramid
54389;squares pyramid
54390;multiscale processing
54391;general approximation function
54392;approximation function
54393;quadtree-like pyramid
54394;odd spline approximation function
54395;filter coefficient
54396;pyramid node
54397;coarser pyramid level
54398;index terms— haar pyramid
54399;centered pyramid
54400;multiresolution decomposition
54402;simulated pink cloud
54403;entire gallery ceiling
54404;cloud pink
54405;giant stretchable fabric
54406;immersive media installation
54414;complexity analysis
54415;uncertainty visualization
54416;complexity plot
54417;algorithmic component
54418;multivariate data series
54419;algorithmic complexity
54420;novel visualization technique
54421;multivariate visualization
54424;conversational common ground
54425;probabilistic structure
54426;basic probabilistic dynamic semantics
54427;context probabilism
54428;probability operator
54429;attitude verb
54440;efficient implementation.
54441;pairing-based cryptosystem
54447;simulation output analysis
54455;Concurrent Programs
54462;catadioptric projectors
54463;specially shaped reflectors
54464;photometric distortion
54465;refractor geometry
54466;optical units
54467;least projection distortion
54468;thin refractor
54469;field-of-view projection
54470;catadioptric camera
54471;optical projectors
54472;light refraction
54473;panoramic projection
54474;light transport matrix
54475;specially shaped refractors
54476;deconvolution
54477;reflector geometry
54478;projection defocus analysis
54479;display instrumentation
54480;digital projector
54481;omnidirectional projection
54482;projection artifacts
54483;spatially-varying Gaussian blurs
54506;Classification Problem
54538;Cube Packing
54556;clique
54557;polysemic pair
54558;common enemy graph
54559;competition graph
54587;color
54588;geometric algorithms, languages, and systems
54589;curve, surface, solid, and object representations
54619;group be- haviour
54620;search techniques
54678;Conformal predictors
54679;" Martingales"
54680;" Medical diagnostic"
54681;" Air pollution estimation"
54682;" Network traffic"
54683;" Image classification"
54689;screw motion
54709;and inspirational leaders
54710;humphry walters
54711;guest speaker
54718;random generation
54719;present some alternatives that may be more efficient in practice. keywords: lattice paths
54720;enumeration
54758;Cache Memories
54762;protection environment
54763;uniform protection mechanism
54764;language-based capability mechanism
54765;capability manager
54766;Capability Managers
54767;protection kernel
54768;component program
54769;capability checking
54770;access control policy
54771;kernel-based capability
54774;semiotic human-computer interaction
54775;human engagement
54776;mediated work
54777;computer-mediated work
54778;computer mediation
54779;complex mediation
54780;empirical finding
54785;computable model
54786;logical framework
54787;knowledge representation language
54788;present day science
54789;Computable Models
54790;natural language semantics
54791;logical foundation
54792;formal setting
54793;study computable model
54800;Mechanism
54801;congestion game
54802;coordination mechanism
54803;non-colluding agent
54804;anarchy-the worst-case performance
54805;Congestion games
54806;selfish task allocation
54807;Selfish task allocation
54811;Cartesian Monoids
54812;Cartesian monoid
54813;special attention
54814;programming system
54815;arithmetical hierarchy
54816;Cartesian monoids
54817;partial piecewise shift operator
54821;Truth Maintenance Systems
54822;problem solver
54823;TMS architecture
54824;context maintenance
54825;context choice
54826;traditional application
54827;heuristic preference
54838;dependence network
54839;larger coalition
54840;conviviality measure
54841;formal conviviality measure
54842;involved coalition
54843;coalitional game theoretic framework
54844;traditional efficiency
54845;multiagent system
54846;social science concept
54847;stability measure
54853;parsimonious method
54854;causal modeling
54855;parallel process
54856;dependent probability
54857;Dependency Graphs
54858;Belief Nets
54859;Causal Models
54860;Dependency Graph Models
54861;model builder
54864;user-contributed content
54865;geographic information systems
54866;map-based interactive Web application
54867;Cyclopath
54868;social computing
54869;Geowikis
54870;Ushahidi
54871;map-based interactive web application
54872;Crowdsourcing Geowikis
54873;crowdsourcing maps
54874;OpenStreetMap
54880;Web user
54881;best question
54882;interesting data pattern
54883;resulting algorithm
54884;human knowledge
54885;human memory
54886;crowd mining
54887;alternative baseline algorithm
54915;Action model update
54916;Agent observational power
54917;Dynamic epistemic logic
54918;Epistemic model checking
54919;Interpreted systems
54920;Model composition
54921;Multi-agent models
54922;Reduction techniques
54937;Causal Memory
54941;Decision Tree
54942;Cluster Algorithm
54943;Tree Model
54944;Linear Time
54945;Time Pass
54949;Decision Theory
54950;Subjective Probability
54951;Objective Probability
54952;Causal Dependence
54953;Primitive Concept
54971;congestion games
54972;price of anarchy
54973;mechanism
55042;Computational methods
55043;correlation theory
55044;correlation methods
55045;dynamic response
55046;identification
55065;Inorganic graphics
55066;Inorganic modelling
55067;Crystal graphics
55068;Symmetry in graphics
55069;Simulation of powder patterns
55083;European Institute Center
55084;annual conference
55085;Anti-Virus Research
55086;government representative
55087;industry session
55091;microprogrammed control unit
55092;expected advantage
55093;bit-sliced manner
55094;computer design
55095;principal hardware feature
55096;interchangeable plug-in unit
55097;mechanical level
55098;vacuum tube technology
55289;old value
55290;dataflow order
55291;macro dataflow
55292;instance variable
55293;parallel block
55294;method O
55295;concurrency control
55296;sequential block
55297;atomic block
55298;new value
55300;functional programmer
55301;express certain aspect
