ID;title;DOI;year
37677;Collecting Counters;10.1145/1810226.1810278;2010
37678;Clans & Chiefs;;1992
37682;Communication Complexity;10.1016/0022-0000(84)90069-2;1984
37685;Cognitive computing;;2017
37696;Courageous Computing;10.1109/MITP.2011.96;2011
37699;Corporate clips;10.1145/782941.782957;2003
37701;Communication complexity;10.1145/800070.802192;1982
37704;Counting CTL;10.1007/978-3-642-12032-9_15;2010
37711;Conference comments;10.1109/GCCW.2006.28;2006
37715;Characterizing Classes;10.1109/MS.2006.43;2006
37716;Computational composites;10.1145/1240624.1240706;2007
37720;Conference calendar.;10.1159/000451072;2016
37725;Clik clak;10.1145/1281740.1281774;2007
37726;Career Contradictions;10.1109/MCSE.2007.111;2007
37727;Circular choosability;10.1002/jgt.v61:4;2009
37736;[Conference Calendar].;10.1111/hpb.12524;2015
37740;Compartment Causation;10.1007/s11229-005-0577-1;2006
37744;Cool Chips;10.1109/MM.2011.102;2011
37749;Comparative concepts.;https://doi.org/10.1007/s11229-012-0152-5;2013
37751;Contagious Creativity;;2005
37756;Community calendar;10.1145/2591690;2014
37757;Canonical configurations;10.1016/0097-3165(83)90066-3;1983
37759;Computational caches;10.1145/2485732.2485749;2013
37769;Consciousness Constrained;;2002
37772;Color conversion;10.1145/571922.571942;2001
37775;Compositional choreographies;10.1007/978-3-642-40184-8_30;2013
37779;Community calendar;10.1145/2693836;2015
37781;Communication Complexity;;2010
37784;Conglomerable coherence;10.1016/j.ijar.2013.04.016;2013
37787;Conference committee.;10.1109/STAST.2014.6;2014
37790;Cumulative Computing;10.1016/S1571-0661(03)50002-0;2013
37793;Computational complexity;;1994
37794;Calendar: Calendar;;2017
37796;Constructive Circumscription.;;2013
37800;Counter-cryptanalysis.;;2013
37802;Computerizing Céline;10.1007/BF01829389;1993
37806;Cloud computing;;2016
37810;Continuation calculus.;10.4204/EPTCS.127.5;2013
37814;Cool Chips.;;2013
37816;CDF computing;10.1016/j.cpc.2007.02.055;2007
37820;Conquering Complexity;;2012
37824;Conditional connectivity;10.1002/net.3230130303;1983
37826;Categorical combinators;10.1016/S0019-9958(86)80047-X;1986
37829;Continuous categories;10.1007/3-540-16816-8_30;1986
37831;Concurrent C;;1986
37835;Complementary colorings;10.1016/0012-365X(93)E0058-C;1994
37838;Computing circumscription;;1987
37841;Cheerful country;10.1145/259081.259342;1997
37844;Compiling control;10.1016/0743-1066(89)90033-2;1989
37849;Continuum crowds;10.1145/1179352.1142008;2006
37854;Concurrent Clean;10.1007/3-540-54152-7_66;1991
37861;Cooperative clustering;10.1016/j.patcog.2009.12.018;2010
37866;Compositional calculus;10.1016/0097-3165(93)90094-O;1993
37868;Color-coding;10.1145/210332.210337;1995
37871;Cosmic Cat?;10.1126/science.274.5286.329b;1996
37875;Compiler construction;;1996
37878;Calculating criticalities;10.1016/S0004-3702(96)00019-7;1996
37882;Concurrent counting;10.1006/jcss.1996.0049;1996
37886;Causal computing;10.1145/242224.242289;1996
37887;Compositional computing;;1997
37890;Coevolutionary computation;10.1162/artl.1995.2.355;1995
37894;Chicken crossing;10.1145/253607.253950;1996
37896;Communication complexity;10.1016/S0065-2458(08)60342-3;1997
37898;Controversy corner.;10.1016/S0164-1212(01)00101-7;1991
37901;Codes conjugués;10.1016/S0019-9958(72)90406-8;1972
37903;Catherine courier;10.1145/281388.281513;1998
37905;Clear cut;10.1145/281388.281836;1998
37907;Counting complexity;10.1109/CSB.2005.27;2005
37910;Conference Committee;10.1109/SP.1997.10000;1999
37912;Chemical Crossover;;2000
37915;Connection caching;10.1145/301250.301416;1999
37919;Conference Chairs;;2007
37923;Compiling connectives;10.1145/367297.367312;1960
37925;Complex concepts;10.1016/0364-0213(91)80008-S;1991
37930;Cogent confabulation.;10.1016/j.neunet.2004.11.003;2005
37932;Color charge;10.4249/scholarpedia.6933;2009
37934;Copyright-Copywrong;10.1109/93.895150;2000
37937;Considering Cyberliability;10.1002/nem.4560050502;1995
37940;Complementary content;10.1109/MMUL.2002.1041951;2002
37943;Cropped Cubes;10.1023/A:1024475030446;2003
37945;Conscious Conflict;10.1109/52.795109;1999
37947;Calculate Categorically;10.1007/BF03180568;1992
37950;Completing Codes;;1989
37954;Conference Calendar: ;10.1097/01.NCC.0000343364.13871.5b;2009
37956;Comparing Cubes;10.1007/3-540-58140-5_33;1994
37963;Column Constructor;10.1145/226060.226061;1996
37965;Cloud computing;10.1007/978-3-642-04409-0_2;2009
37969;Characterizing Confusion;;1993
37973;Computing Conspiracies;;1998
37978;Coherentist Contraction;10.1023/A:1004743819412;2000
37981;Cache Coherence.;;2011
37983;Certificate Classes;10.1016/S1363-4127(00)04008-5;2000
37986;Caustic Cookies;10.1145/374308.374320;2001
37987;Content control;10.1145/1516046.1516052;2009
37989;Compiling CSP;;2006
37993;Connected Computing;10.1109/ESTMED.2008.4696983;2008
37997;Chargeback Concepts;;1988
38000;Communicating Culture;10.1109/MIS.2006.44;2006
38003;Cloth capture;10.1145/1187112.1187156;2005
38008;Color conceptualization;10.1145/1291233.1291288;2007
38011;Confidence camp;10.1145/1358628.1358940;2008
38015;Connectivity calculus;10.1016/S0893-9659(03)80063-0;2003
38020;Consensus Clusterings;10.1109/ICDM.2007.73;2007
38024;Color Constancy;10.1016/j.cub.2007.08.022;2007
38028;Conquering Complexity;10.1109/MC.2007.419;2007
38029;Chroma chameleon;10.1145/1596685.1596706;2009
38031;Convex coding;;2009
38036;Cognitive control;10.1109/JPROC.2012.2219193;2012
38039;Code compression;10.1007/978-3-540-30557-6_2;2005
38042;Cloud Computing;;2013
38044;Characteristic Characteristics;;2011
38050;Cubes convexes;;2010
38056;Call Center;;1997
38058;COMMENT COLUMN;10.1016/S0267-3649(00)05002-0;2000
38062;Casual Collaboration;;1994
38065;Computer contracts;10.1016/j.clsr.2005.06.017;2005
38070;Cobot control;10.1109/ROBOT.1997.606888;1997
38073;Community coding;10.1109/CISS.2013.6552281;2013
38078;Cerebral Cryptography;10.1007/3-540-49380-8_5;1998
38081;Collage CAPTCHA.;;2007
38084;Circuit Consistencies;10.1007/978-3-540-28633-2_15;2004
38090;Cooperation Contracts;;1991
38095;Controlling chaos;10.4249/scholarpedia.1699;2006
38097;Clustering Crowds.;;2013
38101;Cautious Classifiers;;2004
38104;Cycle Checker;;1999
38106;Cycle Covering;;2001
38112;Classical conditioning;10.4249/scholarpedia.2316;2008
38114;Crosscloud Computing.;;2010
38120;Compiling Control;;1986
38122;Cognitive Computation;10.1007/s12559-008-9001-8;2009
38125;Computational Creativity;10.1007/978-3-540-24580-3_2;2003
38128;Chasing chaos;10.1109/CEC.2003.1299605;2003
38134;Courteous Cars;10.1109/M-RA.2007.914921;2008
38140;Connectionist Computation;10.1109/IJCNN.2007.4370926;2007
38144;Counting Carambolas.;;2013
38148;Concave Compositions.;;2011
38149;Caching CORBA;;2003
38153;CEDA Currents;10.1109/MDT.2007.66;2007
38155;Customer Collaboration;10.1007/978-3-540-24853-8_54;2004
38158;Covering CSPs.;;2013
38162;Certified Complexity.;;2011
38173;Chirikov criterion;10.4249/scholarpedia.8567;2009
38175;Cosmological constant;10.4249/scholarpedia.4473;2010
38178;CEDA Currents;10.1109/MDT.2006.36;2006
38180;Classifying Classification;10.1198/tech.2001.s569;2001
38183;Classified complexity.;;1995
38185;Concurrency Control.;;2011
38186;Cubes convexes;10.3166/isi.11.6.11-31;2006
38187;Computational Chemistry.;;2014
38193;Conditional Composition;10.1007/BF01211001;1995
38199;Commodity Clusters.;;2011
38200;Connecting Connectomes.;10.1007/s12021-013-9207-0;2013
38204;Compositional Coevolution.;;2017
38205;Cooperative Coevolution.;;2017
38206;Cartographic Cinema;10.3138/carto.43.1.73;2008
38209;Calendrical Calculations;10.1002/spe.4380200905;1990
38211;Consensus Clustering.;;2010
38212;Comparable Corpus.;;2017
38213;Conference Committees;;2014
38219;Compositional Computing.;;1997
38221;Competing conventions.;;2012
38224;Conference contrasts;10.1108/07378830910942865;2009
38227;Copyright cultures;10.1108/07378830710821005;2007
38228;Cæsar Cipher.;;2011
38229;CCIT2-Code.;;2011
38230;Chip Card.;;2011
38231;Certificateless Cryptography.;;2011
38232;Classical Cryptosystem.;;2011
38233;Conventional Cryptosystem.;;2011
38234;CPU Consumption.;;2011
38235;Contactless Cards.;;2011
38236;Cobordant crystallizations;10.1016/0012-365X(83)90176-0;1983
38240;Color Communication.;;2012
38242;Conversational coherency;10.1016/S0364-0213(78)80050-0;1978
38245;Coordination cycles;10.1016/j.geb.2007.07.005;2008
38248;Computerized Commerce;;1989
38250;CRYPTANALYSTS' CORNER;10.1080/0161-117891853054;1978
38252;CRYPTANALYSTS' CORNER;10.1080/0161-118191855779;1981
38255;Concrete computability.;10.1305/ndjfl/1093891704;1975
38256;Comment Column;10.1016/S0267-3649(00)87061-2;2000
38258;Controller Certification;10.1109/CDC.2005.1583195;2005
38263;Computer Communications;10.1109/MC.1973.5005542;1973
38266;Chua circuit;10.4249/scholarpedia.1488;2007
38268;Concatenated codes;10.4249/scholarpedia.8374;2009
38270;Collective Communication.;10.1177/109434209400800305;1994
38272;Control consciousness.;10.1111/j.1756-8765.2010.01084.x;2010
38274;Calibrating databases;"3.0.CO;2-K"" target=""_self"" class=""small-link-text""10.1002/(SICI)1097-4571(198607)37:43.0.CO;2-K";1986
38279;Characterizing diagnoses;10.1007/3-540-53104-1_27;1990
38283;Concurrent design;10.1080/08839519208949955;1992
38289;Crossing distribution;;1992
38294;CMMI distilled;10.1145/511152.511167;2002
38298;Critical depth;10.1145/259081.259350;1997
38301;Constrained Delegation;;2002
38306;Chance Discovery;;2003
38311;Combinatorial disambiguation;10.3115/974235.974279;1988
38316;Constrained Declustering;10.1109/ITCC.2005.112;2005
38320;Coordination Design;10.1109/AINA.2006.135;2006
38324;Course description;10.1145/1281500.1281561;2007
38325;Campus directions;10.1145/1593105.1593244;2008
38331;Circumscribing Defaults;;1991
38334;Curated databases;10.1007/11530084_2;2005
38337;Chordal digraphs;10.1016/j.tcs.2012.06.019;2012
38341;Collaborative Debugging;10.1109/ICGSE.2013.21;2013
38347;Caterpiller Distances;10.1016/S1571-0653(04)00028-9;1999
38351;Collapsing degrees;10.1016/0022-0000(88)90007-4;1988
38356;CONCLUDING DISCUSSION;10.1017/S1041610297005073;1997
38373;Constraint Databases;10.1007/3-540-61551-2_121;1996
38375;Colectica Demonstration.;;2011
38379;Cartographic Databases;;1980
38383;Charles Dills;10.1111/1467-8535.00084;1998
38385;Constrained dependencies;10.1016/S0304-3975(96)00193-4;1997
38387;Categorical Disambiguation;;1986
38389;Contextual design;10.1145/291224.291229;1999
38394;CGSP-DAI;10.1109/ISCSCT.2008.253;2008
38402;Contextualizing Data.;;2013
38406;Continuous Deployment.;10.1007/s00287-012-0621-8;2012
38411;Collective drawing.;;2009
38414;Cyclic derangements;;2010
38417;Conference diary;10.1007/s10951-007-0007-y;2007
38420;Conference Diary;10.1023/B:JOSH.0000036903.13569.23;2004
38423;Community Detection.;;2017
38424;Change Detection;;2012
38428;Curated Databases;10.1007/978-3-642-04346-8_2;2009
38431;Compliance Deconstructed;10.1145/1160434.1160449;2006
38434;Critical duality;10.1007/s10898-007-9215-4;2008
38438;Conceptual design;10.1145/632716.632808;1999
38442;Chordal Digraphs;10.1007/978-3-642-11409-0_24;2009
38445;Continuous demonstration.;10.1145/2048237.2048252;2011
38451;Crowdsourcing Dilemma;;2013
38456;Branding 101;10.1145/1015530.1015539;2004
38458;Consistency Defaults;10.1007/s11225-007-9047-8;2007
38461;Capacitated Domination.;;2010
38467;Benchmarking 101;"10.2345/0899-8205(2006)40[29:B]2.0.CO;2";2006
38472;A Distributed Protocol for Dynamic Address Assignment in Mobile Ad Hoc Networks;10.1109/TMC.2006.2;2006
38492;Approaching Zero;10.1109/MSP.2004.33;2004
38495;Broken arrows;10.1155/2008/597040;2008
38502;Bargaining Agents;10.1007/3-540-57287-2_63;1993
38506;Book Alert.;10.1016/j.sigpro.2003.10.015;2014
38507;Beginning Algorithms;;2005
38512;Brian Andrews;10.1145/1086057.1086069;2005
38515;Biometric Authentication;10.1109/MC.2006.47;2006
38518;Based Algebras;;1986
38521;CIPHER DEVICES;10.1080/0161-118491858818;1984
38523;Binary Arithmetic;10.1016/S0065-2458(08)60610-5;1960
38527;Boolean Analyzer;;1968
38530;Biometric authentication;10.4249/scholarpedia.3716;2008
38532;Book Announcement;10.1016/S0166-218X(00)90007-6;2001
38535;BVerfG: Antiterrordatei.;;2013
38536;Biomolecular Automata.;;2006
38539;Boomerang Attack.;;2011
38540;Blackmailing Attacks.;;2011
38542;Biometric Authentication.;;2011
38544;Conceptual duplication;10.1007/s00500-007-0244-1;2008
38547;Corner detection;10.1016/0031-3203(90)90118-5;1990
38551;Boolean algebroids.;10.1305/ndjfl/1093957807;1964
38555;Collective dynabases;10.1145/129888.129898;1992
38558;Crossroad diagnosis;;1992
38562;Concrete domains;10.1016/0304-3975(93)90090-G;1993
38565;Clausal Discovery;10.1023/A:1007361123060;1997
38568;Cache digests;10.1016/S0169-7552(98)00251-7;1998
38572;Computational diversions;10.1007/s10758-007-9112-4;2007
38576;Compiler Design;;1995
38582;Chessboard distributions;10.1145/564124.564179;2001
38586;Constraint Databases;10.1007/978-0-387-39940-9_1268;2010
38589;Cumulative defect;10.1016/S0304-3975(01)00217-1;2003
38593;Constrained Dependencies;10.1007/3-540-60299-2_11;1995
38595;Conceptual Design;;1992
38599;Computerized deconstruction;10.1016/S0196-8858(02)00508-0;2003
38602;Chance Discovery;10.1007/978-3-540-34353-0_4;2006
38607;Causal Discovery;;2005
38610;Chromaticity Diffusion;;2000
38612;Interactive fault localization leveraging simple user feedback;10.1109/ICSM.2012.6405255;2012
38653;BLUE - 2004;10.1145/1185884.1186006;2004
38656;BIOMATH 2013.;;2014
38660;Adaptive Zugriffskontrollverfahren;10.1007/s11576-006-0056-4;2006
38665;Automatische Zustandsmodellgenerierung.;;1992
38668;Character Decompositions;;2002
38674;Combinatorial dynamics;10.4249/scholarpedia.3228;2007
38676;Complementary Developments.;10.1002/nem.4560020210;1992
38679;Bioshock 2;10.1145/1836623.1836631;2010
38680;Beyond 2000;10.1080/10580539708907067;1997
38683;Blackboard 5;10.1145/566833.566837;2002
38687;"BLUIsculpt#8482;";10.1145/1242073.1242300;2002
38689;Automatische Zellbildanalyse;;1978
38692;Efficient algorithms for speeding up the computations of elliptic curve cryptosystems;10.1016/j.amc.2004.10.010;2005
38711;Broad agents;10.1145/122344.122350;1991
38715;Balanced Allocations;10.1137/S0097539795288490;1999
38719;Brooks Automation;10.1145/1162708.1163285;2005
38723;Behaviour Algebras;;2007
38725;Binary Arithmetic;10.1109/MC.2007.196;2007
38728;Bubbles alive;10.1145/1399504.1360647;2008
38730;Bug Attacks;10.1007/978-3-540-85174-5_13;2008
38734;Bisection auctions;10.1145/1598780.1598786;2009
38739;Bad Alignment;10.1109/MC.2009.342;2009
38740;Bounded AFLs;10.1016/S0022-0000(76)80010-4;1976
38743;Bitext Alignment;;2011
38747;Being analog;;2010
38751;Bootstrap AMG;10.1137/090752973;2011
38759;Broadcast Amplification.;;2014
38765;Breakdown analysis;;2003
38770;Bayes-Automaten;;1970
38773;Boxing architecture;10.1076/digc.11.3.190.8868;2000
38776;BibSonomy Anatomy.;;2010
38781;Browser Augmentation.;;2008
38785;BRAM Agent.;;2013
38789;Buddy algorithms;10.1093/comjnl/30.4.308;1987
38794;Bibliography archives;10.1145/294833.294835;1998
38798;Beyond abstraction;10.1111/j.1467-8357.1994.tb00168.x;1994
38802;BANQUET ADDRESSES;10.1021/ie50358a007;1939
38806;Alan Turing.;10.1109/MITP.2014.2;2014
38809;Adaptive Threshold;10.1007/978-3-540-24642-8_2;2004
38815;Automata theory;10.1016/0016-0032(67)90107-X;1967
38819;APL trivia;10.1145/97808.97825;1990
38822;A telecomputer;10.1145/133994.133999;1992
38826;Aperiodic tiles;10.1007/BF02293033;1992
38831;AutoSched tutorial;10.1145/268437.268604;1997
38834;Apple tasting;10.1006/inco.2000.2870;2000
38841;Annotation technology;10.1006/ijhc.1999.0247;1999
38845;Automata theory;10.1145/366696.366783;1961
38847;Architectural transformations;10.1145/568760.568809;2002
38852;Automata Theory;;1999
38856;Aperiodic Tiling;10.1109/38.674976;1998
38858;AI & taxes;10.1109/MEX.1996.491308;1996
38861;Alias Types;10.1007/3-540-46425-5_24;2000
38866;Atomic Transactions;;1981
38867;Advanced Transactions;10.1007/3-540-45254-0_17;2000
38870;Agent Trustworthiness;10.1007/3-540-49255-0_78;1998
38874;Adaptive testing;;1976
38877;Advected textures;;2003
38880;Authentication Tests;;2000
38884;Agreement Technologies;10.1109/IAT.2005.34;2005
38889;AR tennis;10.1145/1179133.1179135;2006
38892;Affective TouchCasting;10.1145/1179849.1179893;2006
38896;Accessibility tools;10.1145/1268784.1268925;2007
38900;Aging technophiles;10.1145/1273961.1273967;2007
38902;Adaptive transparency;10.1145/2018323.2018342;2011
38908;Algorithmic thermodynamics;10.1017/S0960129511000521;2012
38912;Anatomy transfer;10.1145/2508363.2508415;2013
38923;AI Topics;;2002
38925;Algebraic Topology;;2013
38928;Audio textures.;null;2002
38933;Bremsenbasierte Assistenzfunktionen;10.1007/978-3-8348-9977-4_26;2015
38936;Assistive Technologies.;;2008
38938;Attentive Toys;;2001
38946;Algebraic specification;10.1016/0950-5849(89)90184-5;1989
38951;Advanced Spatialities.;;2013
38956;Automated stereophotogrammetry;10.1016/0734-189X(90)90059-5;1990
38961;Aggregation Strategies.;;1990
38964;Artistic screening;10.1145/218380.218445;1995
38967;Artificial symbiogenesis.;10.1162/artl.1995.2.269;1995
38971;Argumentation systems;;1996
38972;Automatic summarization;;2011
38977;About semantics;10.1007/978-3-642-23441-5_1;2010
38980;Ageing society;10.1145/2048237.2048254;2011
38984;Active stabilization;;2011
38989;Assembling sessions;;2011
38995;Autotomic signatures;;2012
38999;CDC 6600.;;2011
39000;Anonymous surveillance;10.1109/ICME.2011.6012206;2011
39010;Cyclops-64.;;2011
39011;Autonomous Search;;2014
39016;Aimless science.;https://doi.org/10.1007/s11229-013-0319-8;2014
39019;Acceptance trees;10.1145/4221.4249;1985
39022;AutoMod tutorial;10.1145/268437.268602;1997
39023;Audio ticker;10.1016/S0169-7552(98)00030-0;1998
39026;ALPHA transport;10.1145/319056.319032;1985
39030;Attributed Translations;;1974
39035;Animation transplantation;10.1002/cav.v21:3/4;2010
39040;Animal testing;10.1007/978-3-642-25591-5_24;2011
39046;Agronomic taxon;10.1145/2500410.2500415;2013
39055;AI Topics;;2007
39057;Active Testing;;2011
39062;Algorithmic Thermodynamics;;2010
39065;Authoring Tools.;;2008
39067;Aerospace Telemetry;;2008
39072;Atomic Transactions;;1993
39075;Algebraic statistics;10.1145/2442829.2442835;2012
39078;Active security;10.1145/2535771.2535794;2013
39083;About Simon;10.1145/2542398.2542475;2013
39086;Another stemmer;10.1145/101306.101310;1990
39089;Archetypal scientists.;;2013
39094;Artist space;10.1080/14626269808567121;1998
39097;Artist Space;10.1076/digc.10.1.37.3199;1999
39099;AI & simulation;10.1177/003754979606600501;1996
39102;Algebraic simulations;10.1016/j.jlap.2009.07.003;2010
39105;AI & simulation;10.1177/003754979606700302;1996
39107;Achieving synergy;10.1109/MTAS.2005.1563494;2005
39110;Abstract satisfaction;10.1145/2535838.2535868;2014
39115;Aggregate Signcryption.;;2012
39116;Art Space;;2010
39121;Automation Security.;;2014
39124;Arithmetic Starred.;;2013
39128;Action Semantics;;1986
39129;Animated statues;10.1007/s00138-002-0080-3;2003
39138;ATTN-SPAN.;;2012
39143;Approximate Sorting.;;2013
39149;Autonome Software;;2005
39150;Attentional Scanning;;1994
39154;Adaptive SelectiveVerification.;10.1109/INFOCOM.2008.101;2008
39161;Automated Testing;;1989
39163;Automatic summarizing;10.1016/0306-4573(95)92254-F;1995
39167;Atom structures;10.1007/3-540-27095-7_41;1996
39170;Autonomatronics TM.;;2010
39174;Alae Tracker.;;2014
39182;Analog techniques.;;2009
39186;Analog Techniques.;;2012
39190;Application Testing.;;2005
39191;AVL Trees.;;2004
39193;A Tribute;10.1007/BF02724270;2004
39197;Alfred Tarski;;1986
39200;Ample thoughts.;;2013
39203;Automatic Summarization;;2001
39208;Approximating Traces;10.1007/s002360050132;1998
39212;Asphericity Tests.;;1997
39215;API Transparente;;2008
39220;Automated Tuning.;;2011
39221;aR-Tree.;;2017
39222;Architectural translucency.;;2008
39224;Attentive transmission;10.1016/1047-3203(90)90007-I;1990
39228;Algorithms Supplement;10.1093/comjnl/26.1.92;1983
39231;ConceptNet 5.;;2012
39236;Cilk-5.;;2011
39237;Cydra 5.;;2011
39239;C4.5.;;2010
39240;Atomic semicommutations;10.1016/0304-3975(92)00066-Z;1994
39244;Approximable sets;10.1006/inco.1995.1115;1995
39249;Automatic semigroups;10.1016/S0304-3975(99)00151-6;2001
39256;Amphisbaenic Sorting;10.1145/320998.320999;1959
39260;Auxiliary Selection;10.1111/j.1749-818X.2007.00034.x;2007
39262;Alpha shock.;10.1007/s10822-011-9532-z;2012
39266;Algebraic Semantics;;1981
39270;Article Summaries;10.1007/s12146-007-0024-y;2007
39273;Architecture Session;;1996
39275;Academic Scheduling;10.1007/BFb0055892;1997
39282;Architecture Session;10.1007/3-540-57739-4_1;1994
39284;Artificial stupidity;10.1145/986213.986246;2004
39285;Active Storytelling;10.1111/1467-8659.00321;1999
39289;Adaptive Synchronization;;1998
39292;Algebraic spans;10.1017/S0960129500003170;2000
39294;Ansen Seale;10.1145/1086057.1086128;2005
39295;Artificial stupidity;10.1145/1281740.1281758;2007
39298;Absence services;10.1002/bltj.v13:2;2008
39302;Approximate Sorting;10.3233/FI-2009-0005;2009
39307;Amortized supersampling;10.1145/1661412.1618481;2009
39314;Automaton semigroups;10.1016/j.tcs.2009.07.054;2009
39317;Another shadow;10.1145/1665137.1665182;2009
39322;Atypical speech;10.1155/2010/835974;2010
39331;ATLeS-SN;10.1007/s10617-013-9109-2;2012
39342;Alternating sequences;10.1016/0012-365X(77)90141-8;1977
39345;Affine Sessions.;10.23638/LMCS-14(4:14)2018;2014
39350;Annotating Superlatives;;2008
39353;Architekturzentrierte Softwaretechnik;;2007
39357;Autonomous Scheduling;;2008
39365;Advanced Synchronization.;;2010
39367;Adaptive SPECT.;10.1109/TMI.2007.913241;2008
39376;Action selection;10.4249/scholarpedia.2705;2008
39378;Active Sensing;;2009
39385;Agile Softwareverträge;10.1007/s00287-010-0431-9;2010
39386;Approximate Squaring;;2003
39390;Article Summaries;10.1109/MS.2004.1320862;2004
39392;Article Summaries;10.1109/MC.2006.151;2006
39393;Article Summaries;10.1109/MC.2005.219;2005
39395;Article summaries;10.1016/j.healun.2005.10.002;2005
39397;Article summaries;10.1016/j.healun.2005.04.016;2005
39398;Animating song;10.1002/cav.7;2004
39401;“Antedisciplinary” Science;10.1371/journal.pcbi.0010006;2005
39404;Algorithms supplement;10.1093/comjnl/15.3.280;1972
39406;Affine Slices;10.1093/comjnl/24.4.374;1981
39409;Active Segmentation.;10.1142/S0219843609001784;2009
39413;Asymptotic scheduling;10.1007/s10107-003-0412-8;2003
39417;Adaptive Systeme;10.1524/icom.2011.0001;2011
39420;AI & Simulation;10.1177/003754979807100207;1998
39423;AI & Simulation;10.1177/003754970107600104;2001
39425;Ai & Simulation;10.1177/003754979807100207;1998
39427;Ai & Simulation;10.1177/003754970007400105;2000
39429;Ai & Simulation;10.1177/003754979807100207;1998
39430;Apparent scaling;10.1007/s007800000020;2001
39436;Article Summaries;10.1080/14622299050011551;1999
39440;Architecture Sustainability.;;2013
39445;Affinity Scheduling.;;2011
39447;Algorithmic Skeletons.;;2011
39448;Attribute Selection.;;2017
39449;AND-Split.;;2009
39450;ARP Spoofing.;;2011
39452;Aggregate Signatures.;;2011
39454;Access Structure.;;2011
39455;Adaptive Suchverfahren.;;2007
39458;Amartya Sen;10.1023/B:SYNT.0000029941.44120.87;2004
39460;Ai & Simultation;10.1177/003754979105600602;1991
39462;Al & SIMULATION;10.1007/BF01030137;1995
39465;Author response.;10.1145/210134.210438;2015
39468;Argument Realization;10.1162/coli.2006.32.3.447;2006
39472;Author response;10.1308/003588408X261799;2008
39477;Authors' reply.;10.1016/j.aott.2015.11.002;2017
39489;A remote;10.1109/ICAT.2007.12;2007
39510;Assembly reconciliation;10.1093/bioinformatics/btm542;2008
39515;Authors' reply.;10.1016/j.urology.2015.12.085;2016
39519;Annotated RDF;10.1145/1656242.1656245;2010
39525;Authors Reply2;10.1097/00005373-197904000-00019;1979
39534;Approximation Reformulations;;1990
39535;Augmented Reality;10.1109/SYNASC.2010.53;2011
39543;Action reducts;10.1007/978-3-642-21916-0_7;2011
39550;Antialiasing recovery;10.1145/1966394.1966401;2011
39554;Active routing;10.1109/49.917714;2001
39559;Adjustable references;10.1007/978-3-642-39634-2_24;2013
39564;Authors' reply.;10.1192/bjp.205.4.329a;2014
39572;Authors' reply;10.11622/smedj.2017051;2017
39579;Additional Reviewers;10.1109/ICECCS.2014.8;2014
39582;Agile Research;;2012
39585;Automated Reasoning;;2006
39589;Automated reasoning.;;2013
39593;Authors' reply;10.1016/j.urology.2015.09.034;2016
39595;AUTHORS' REPLY;10.1016/S0002-9394(02)01636-7;2002
39601;Authors' reply.;;2014
39614;Agentenbasierter Rentenhandel;;1999
39622;Additional Reviewers;10.1109/CLUSTER.2003.10004;2003
39624;Association Rules;;2005
39626;Abductive reasoning;;2004
39627;Anthropic reasoning;"3.0.CO;2-B"" target=""_self"" class=""small-link-text""10.1002/(SICI)1099-0526(199709/10)3:13.0.CO;2-B";1997
39629;Automated systems.;10.1007/BF02874280;1987
39631;Aggregated Search;10.1007/978-3-642-20946-8_5;2011
39635;Authors reply.;10.1111/ajo.12741;2017
39641;Authors’ reply;10.4103/0970-1591.33740;2007
39647;Author reply];10.1016/j.urology.2016.01.045;2016
39657;Additional Reviewers.;;2006
39659;Application reviews;10.1016/j.asoc.2004.08.001;2005
39668;Augmented reality;10.1016/0010-4485(93)90077-2;1993
39671;Autonomic Ranking;10.1109/AMS.2009.71;2009
39676;Arpanet Routing;10.1007/BFb0042335;1986
39679;Additional Referees;10.1109/BIBM.2009.7;2009
39684;Course 4;10.1145/1185657.1185681;2006
39686;Authors' reply.;10.4103/1742-6413.92416;2012
39694;Abstraction Refinement;10.1007/978-3-540-30476-0_3;2004
39697;Application Realisation.;;2005
39698;Automatch Revisited.;;2013
39701;Algebraic renormalization.;;2013
39704;Algorithmic randomness;10.4249/scholarpedia.2574;2007
39706;Attractor reconstruction;10.4249/scholarpedia.1727;2006
39708;Amplifying research;10.1109/MRA.2006.1638005;2006
39710;Abstract Rewriting.;;2010
39712;Alltäglicher Rechtsbruch?;10.1524/itit.2008.0513;2008
39713;Amoeba Reals;;1995
39715;Aiding robots;10.1163/156855393X00069;1992
39718;Adaptability: Reflections;10.1007/BF02472780;1992
39722;Agile Requirements;10.1109/MS.2010.67;2010
39726;Analogical Reasoning.;;2017
39727;Access Rights.;;2011
39728;Anonymous Routing.;;2011
39731;Authentication revisited;10.1145/24592.24593;1987
39734;Action research;10.1145/291469.291479;1999
39742;Additional references;10.1145/363332.363339;1967
39745;Advanced revelation;10.1007/BF02874065;1988
39749;Annotated reasoning;10.1023/A:1018980012242;2001
39753;Achieving Relevance;10.1007/978-3-642-01156-6_37;2010
39758;Authors' reply.;doi:10.1097/00004647-200203000-00015;2002
39763;Approximate Reasoning;10.1007/BFb0023925;1997
39766;Abstract Rewriting;10.1007/3-540-57264-3_39;1993
39771;Architectural Reasoning;10.1007/3-540-45254-0_8;2000
39773;Amplifying Reality;10.1007/3-540-48157-5_25;1999
39779;Additonal Referees;10.1119/1.1616472;2003
